Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  888.2,  18.5,  12.4,  67.4,   -1.9,   -2.9,   3.4,  33.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
   5.0,  885.0,  16.4,  11.2,  71.1,   -0.5,   -2.0,   2.1,  13.9,   5.7,  -64.730, -32.130, 999.0, 999.0,  1169.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  13.1,  880.0,  15.9,  10.7,  71.3,   -0.5,   -2.7,   2.7,  10.5,   7.4,  -64.730, -32.130, 999.0, 999.0,  1217.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  20.8,  875.0,  15.3,  10.5,  72.9,   -0.4,   -2.9,   2.9,   7.9,   6.1,  -64.730, -32.130, 999.0, 999.0,  1266.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  28.8,  870.0,  14.6,  10.3,  75.2,   -0.4,   -2.6,   2.6,   8.7,   6.5,  -64.730, -32.131, 999.0, 999.0,  1317.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  37.2,  865.0,  14.2,  10.3,  77.5,   -0.5,   -1.8,   1.9,  15.7,   3.6,  -64.730, -32.131, 999.0, 999.0,  1364.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  46.8,  860.0,  13.6,  10.1,  79.2,   -0.4,   -1.2,   1.3,  19.0,   5.5,  -64.730, -32.131, 999.0, 999.0,  1412.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  55.3,  855.0,  13.2,  10.1,  81.8,   -0.3,   -1.6,   1.6,  10.6,   6.9,  -64.730, -32.131, 999.0, 999.0,  1461.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  64.0,  850.0,  12.6,   9.9,  83.4,   -0.4,   -2.1,   2.1,  10.8,   5.9,  -64.730, -32.131, 999.0, 999.0,  1511.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  73.2,  845.0,  12.1,   9.8,  86.0,   -0.4,   -2.4,   2.4,   9.1,   5.2,  -64.730, -32.131, 999.0, 999.0,  1561.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  82.3,  840.0,  11.6,   9.8,  88.5,    0.1,   -2.4,   2.4, 356.8,   5.8,  -64.730, -32.132, 999.0, 999.0,  1611.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  92.0,  835.0,  11.1,   9.6,  90.3,    1.0,   -2.8,   3.0, 340.3,   4.7,  -64.730, -32.132, 999.0, 999.0,  1662.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 102.6,  830.0,  10.8,   9.4,  91.1,    1.5,   -2.9,   3.3, 332.7,   4.2,  -64.730, -32.132, 999.0, 999.0,  1710.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 112.2,  825.0,  10.4,   9.4,  93.6,    1.7,   -2.5,   3.0, 325.3,   6.1,  -64.730, -32.132, 999.0, 999.0,  1761.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 121.0,  820.0,   9.9,   9.3,  95.8,    1.9,   -2.2,   2.9, 319.2,   5.9,  -64.730, -32.132, 999.0, 999.0,  1812.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
