Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  892.7,  22.4,  13.4,  56.5,   -3.8,   -2.4,   4.5,  58.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
   4.0,  890.0,  19.4,  11.6,  60.5,   -2.2,   -2.2,   3.1,  45.0,   6.2,  -64.730, -32.130, 999.0, 999.0,  1165.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  12.8,  885.0,  18.6,  10.9,  60.6,   -3.7,   -2.8,   4.6,  52.9,   5.3,  -64.730, -32.130, 999.0, 999.0,  1213.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  22.0,  880.0,  18.2,  10.8,  62.0,   -4.5,   -2.7,   5.2,  59.0,   4.3,  -64.731, -32.130, 999.0, 999.0,  1262.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  30.7,  875.0,  17.9,  10.9,  63.6,   -4.8,   -3.1,   5.7,  57.2,   3.3,  -64.731, -32.131, 999.0, 999.0,  1311.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  40.2,  870.0,  17.0,  10.6,  66.0,   -4.4,   -3.9,   5.9,  47.9,   4.6,  -64.732, -32.131, 999.0, 999.0,  1358.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  48.5,  865.0,  16.7,  10.6,  67.3,   -3.6,   -5.1,   6.2,  35.5,   7.9,  -64.732, -32.131, 999.0, 999.0,  1409.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  57.0,  860.0,  16.2,  10.4,  68.6,   -2.8,   -6.0,   6.6,  25.0,   5.7,  -64.732, -32.132, 999.0, 999.0,  1459.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  67.3,  855.0,  15.6,  10.3,  70.6,   -2.3,   -6.4,   6.8,  19.8,   5.6,  -64.733, -32.132, 999.0, 999.0,  1507.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  78.5,  850.0,  15.1,  10.3,  72.8,   -2.1,   -5.7,   6.0,  20.4,   4.5,  -64.733, -32.133, 999.0, 999.0,  1559.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  90.5,  845.0,  14.7,  10.1,  74.1,   -1.9,   -4.9,   5.2,  20.9,   3.9,  -64.733, -32.134, 999.0, 999.0,  1608.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 103.5,  840.0,  14.3,  10.1,  75.9,   -1.5,   -4.7,   4.9,  17.3,   4.2,  -64.733, -32.134, 999.0, 999.0,  1657.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 115.2,  835.0,  13.8,  10.1,  78.3,   -1.1,   -4.3,   4.4,  14.2,   4.9,  -64.734, -32.135, 999.0, 999.0,  1708.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 125.3,  830.0,  13.4,   9.9,  79.2,   -0.8,   -3.6,   3.7,  12.5,   4.5,  -64.734, -32.135, 999.0, 999.0,  1760.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 136.8,  825.0,  12.9,   9.8,  81.2,   -0.5,   -3.1,   3.1,   9.6,   3.6,  -64.734, -32.135, 999.0, 999.0,  1810.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 146.4,  820.0,  12.5,   9.6,  82.6,    0.0,   -2.9,   2.9, 359.2,   4.0,  -64.734, -32.135, 999.0, 999.0,  1862.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 155.4,  815.0,  12.1,   9.6,  84.7,    0.6,   -2.8,   2.9, 348.1,   7.4,  -64.734, -32.136, 999.0, 999.0,  1912.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 164.0,  810.0,  11.5,   9.4,  87.2,    0.9,   -3.0,   3.1, 343.3,   6.0,  -64.734, -32.136, 999.0, 999.0,  1963.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 172.5,  805.0,  11.0,   9.4,  89.9,    1.4,   -3.1,   3.4, 336.5,   5.2,  -64.734, -32.136, 999.0, 999.0,  2015.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 183.5,  800.0,  10.6,   9.3,  91.2,    2.4,   -3.0,   3.8, 321.3,   4.2,  -64.733, -32.136, 999.0, 999.0,  2068.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 194.3,  795.0,  10.1,   8.9,  92.5,    3.9,   -2.2,   4.4, 299.5,   2.6,  -64.733, -32.137, 999.0, 999.0,  2121.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 204.8,  790.0,  10.2,   8.9,  91.5,    5.1,   -1.1,   5.2, 282.2,   5.0,  -64.732, -32.137, 999.0, 999.0,  2173.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 214.6,  785.0,   9.7,   8.9,  94.6,    5.8,   -0.6,   5.8, 275.9,   5.9,  -64.732, -32.137, 999.0, 999.0,  2227.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 225.4,  780.0,   9.3,   8.8,  96.6,    5.9,   -1.1,   6.0, 280.9,   7.3,  -64.731, -32.137, 999.0, 999.0,  2279.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 235.6,  775.0,   9.0,   8.4,  96.1,    5.0,   -2.5,   5.6, 296.6,   4.2,  -64.731, -32.137, 999.0, 999.0,  2333.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 245.0,  770.0,  10.1,   3.2,  62.0,    3.6,   -3.7,   5.2, 315.8,   4.3,  -64.730, -32.137, 999.0, 999.0,  2385.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 254.8,  765.0,  11.0, -12.8,  17.4,    2.2,   -4.6,   5.1, 334.1,   4.9,  -64.730, -32.138, 999.0, 999.0,  2440.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 264.5,  760.0,  10.9, -18.6,  10.9,    1.1,   -4.9,   5.0, 347.9,   6.5,  -64.730, -32.138, 999.0, 999.0,  2495.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 273.7,  755.0,  10.6, -38.7,   1.7,    0.9,   -4.9,   5.0, 349.6,   5.2,  -64.730, -32.139, 999.0, 999.0,  2551.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 284.7,  750.0,  10.6, -42.0,   1.2,    1.1,   -5.1,   5.2, 347.8,   5.6,  -64.730, -32.139, 999.0, 999.0,  2607.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 296.6,  745.0,  10.6, -41.3,   1.3,    0.4,   -5.7,   5.7, 356.2,   5.9,  -64.729, -32.140, 999.0, 999.0,  2662.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 308.3,  740.0,  10.9, -36.3,   2.1,   -0.9,   -6.1,   6.2,   8.6,   2.5,  -64.729, -32.140, 999.0, 999.0,  2717.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 319.6,  735.0,  10.7, -33.3,   2.9,   -1.5,   -6.0,   6.2,  14.0,   5.0,  -64.730, -32.141, 999.0, 999.0,  2772.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 330.3,  730.0,  10.2, -32.6,   3.2,   -1.8,   -5.7,   5.9,  17.6,   6.4,  -64.730, -32.142, 999.0, 999.0,  2828.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 340.7,  725.0,  10.6,  -4.4,  34.5,   -1.9,   -5.2,   5.6,  20.0,   5.9,  -64.730, -32.142, 999.0, 999.0,  2886.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 352.0,  720.0,  10.1,   0.3,  50.7,   -1.5,   -4.6,   4.8,  18.1,   4.9,  -64.730, -32.143, 999.0, 999.0,  2944.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 364.0,  715.0,   9.9,   0.0,  50.0,   -0.6,   -4.0,   4.0,   8.5,   5.2,  -64.730, -32.143, 999.0, 999.0,  3003.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 376.3,  710.0,   9.5,  -0.9,  48.3,   -0.3,   -3.4,   3.4,   5.0,   4.4,  -64.730, -32.143, 999.0, 999.0,  3061.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 388.2,  705.0,   9.1,  -0.4,  51.4,   -0.4,   -3.0,   3.0,   7.6,   3.8,  -64.730, -32.144, 999.0, 999.0,  3118.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 397.0,  700.0,   8.7,  -1.1,  50.2,   -0.3,   -2.5,   2.5,   6.8,   7.2,  -64.731, -32.144, 999.0, 999.0,  3180.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 407.0,  695.0,   8.6,  -1.5,  49.0,    0.2,   -2.2,   2.2, 354.8,   6.0,  -64.731, -32.144, 999.0, 999.0,  3238.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 418.0,  690.0,   8.0,  -1.3,  51.8,    0.8,   -2.0,   2.2, 338.2,   4.0,  -64.730, -32.144, 999.0, 999.0,  3296.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 428.4,  685.0,   7.6,  -1.2,  53.9,    1.1,   -1.3,   1.7, 319.8,   5.9,  -64.730, -32.145, 999.0, 999.0,  3356.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 439.0,  680.0,   7.1,  -1.1,  55.8,    0.9,   -0.8,   1.2, 311.6,   3.8,  -64.730, -32.145, 999.0, 999.0,  3417.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 449.8,  675.0,   6.6,  -0.9,  58.7,    0.6,   -0.4,   0.7, 303.7,   5.9,  -64.730, -32.145, 999.0, 999.0,  3478.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 459.7,  670.0,   6.0,  -0.8,  61.6,    0.6,    0.1,   0.6, 260.5,   6.8,  -64.730, -32.145, 999.0, 999.0,  3540.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 470.5,  665.0,   5.4,  -0.6,  65.4,    0.9,    0.5,   1.0, 240.9,   6.7,  -64.730, -32.145, 999.0, 999.0,  3602.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 483.3,  660.0,   5.0,   0.7,  73.8,    1.2,    0.1,   1.2, 265.3,   5.0,  -64.730, -32.145, 999.0, 999.0,  3661.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 494.0,  655.0,   4.5,   0.8,  77.0,    1.7,   -0.1,   1.7, 273.4,   6.7,  -64.730, -32.145, 999.0, 999.0,  3725.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 506.8,  650.0,   4.3,   0.4,  75.7,    2.5,    0.3,   2.5, 263.6,   5.5,  -64.729, -32.145, 999.0, 999.0,  3786.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 517.0,  645.0,   4.0,  -0.6,  71.7,    3.0,    0.2,   3.0, 266.2,   8.5,  -64.729, -32.145, 999.0, 999.0,  3853.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 528.0,  640.0,   3.8,  -2.4,  63.7,    3.2,   -0.3,   3.2, 275.4,   5.0,  -64.729, -32.145, 999.0, 999.0,  3912.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 541.0,  635.0,   3.4,  -2.5,  65.2,    3.1,   -0.5,   3.1, 279.2,   3.6,  -64.728, -32.145, 999.0, 999.0,  3975.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 551.7,  630.0,   3.0,  -3.1,  64.3,    3.3,    0.7,   3.4, 257.1,   6.1,  -64.728, -32.145, 999.0, 999.0,  4042.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 562.0,  625.0,   3.3,  -7.3,  45.9,    4.2,    2.4,   4.8, 240.3,   6.7,  -64.728, -32.145, 999.0, 999.0,  4105.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 572.2,  620.0,   3.4, -10.9,  34.2,    4.9,    3.4,   6.0, 235.1,   6.5,  -64.727, -32.144, 999.0, 999.0,  4169.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 583.0,  615.0,   4.2, -15.9,  21.5,    4.4,    3.5,   5.6, 231.5,   3.6,  -64.727, -32.144, 999.0, 999.0,  4235.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 594.3,  610.0,   3.7, -16.2,  21.8,    3.5,    3.5,   5.0, 224.8,   2.8,  -64.726, -32.144, 999.0, 999.0,  4304.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 607.3,  605.0,   3.2, -16.2,  22.5,    2.5,    4.2,   4.9, 210.6,   5.8,  -64.726, -32.143, 999.0, 999.0,  4368.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 621.5,  600.0,   2.7, -16.7,  22.5,    2.0,    5.2,   5.5, 201.2,   3.8,  -64.725, -32.143, 999.0, 999.0,  4436.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 633.8,  595.0,   2.2, -18.0,  20.9,    2.2,    6.1,   6.5, 199.9,   5.5,  -64.725, -32.142, 999.0, 999.0,  4503.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
