Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  959.6,  18.4,  12.9,  70.3,   -2.8,   -2.3,   3.6,  50.0, 999.0,  -64.212, -31.298, 999.0, 999.0,   490.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   8.0,  955.0,  17.8,  12.4,  70.8,   -2.6,   -6.7,   7.2,  21.2,   4.5,  -64.212, -31.298, 999.0, 999.0,   531.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  17.0,  950.0,  17.4,  12.4,  72.7,   -2.7,   -7.3,   7.8,  20.0,   4.5,  -64.212, -31.299, 999.0, 999.0,   576.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  27.6,  945.0,  16.8,  12.6,  75.9,   -2.3,   -8.7,   9.0,  15.0,   4.0,  -64.213, -31.300, 999.0, 999.0,   621.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  37.6,  940.0,  16.7,  12.5,  76.3,   -2.4,   -9.5,   9.8,  14.1,   5.0,  -64.213, -31.300, 999.0, 999.0,   666.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  46.2,  935.0,  16.3,  12.2,  76.5,   -2.1,  -10.1,  10.3,  11.7,   5.5,  -64.213, -31.301, 999.0, 999.0,   711.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  55.6,  930.0,  15.8,  12.3,  79.4,   -2.1,  -10.0,  10.2,  11.6,   4.5,  -64.213, -31.302, 999.0, 999.0,   758.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  63.7,  925.0,  15.5,  12.2,  80.4,   -2.1,   -9.7,   9.9,  12.0,   5.3,  -64.213, -31.303, 999.0, 999.0,   804.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  72.2,  920.0,  15.2,  11.9,  80.7,   -2.1,   -9.3,   9.5,  12.9,   4.5,  -64.214, -31.303, 999.0, 999.0,   849.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  81.0,  915.0,  14.9,  11.6,  80.7,   -2.3,   -9.1,   9.4,  14.1,   6.0,  -64.214, -31.304, 999.0, 999.0,   896.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  90.2,  910.0,  14.5,  10.9,  78.8,   -2.3,   -9.3,   9.6,  13.9,   5.0,  -64.214, -31.305, 999.0, 999.0,   941.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  98.7,  905.0,  14.2,  10.5,  78.6,   -2.4,   -9.5,   9.8,  14.1,   6.0,  -64.214, -31.306, 999.0, 999.0,   989.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 106.8,  900.0,  13.7,  10.4,  80.2,   -2.7,   -9.9,  10.3,  15.5,   7.0,  -64.214, -31.306, 999.0, 999.0,  1035.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 114.7,  895.0,  13.3,  10.1,  80.9,   -3.0,   -9.9,  10.4,  17.0,   5.5,  -64.215, -31.307, 999.0, 999.0,  1082.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 123.3,  890.0,  12.8,   9.8,  81.9,   -3.3,   -9.9,  10.5,  18.5,   5.5,  -64.215, -31.308, 999.0, 999.0,  1130.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 132.0,  885.0,  12.6,   9.4,  81.0,   -3.4,   -9.9,  10.5,  19.0,   6.0,  -64.215, -31.309, 999.0, 999.0,  1178.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 141.2,  880.0,  12.2,   9.0,  80.5,   -2.9,   -9.9,  10.3,  16.5,   6.0,  -64.216, -31.309, 999.0, 999.0,  1225.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 150.2,  875.0,  11.8,   8.8,  81.5,   -2.8,  -10.5,  10.9,  15.0,   5.5,  -64.216, -31.310, 999.0, 999.0,  1272.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 159.5,  870.0,  11.4,   8.6,  82.7,   -2.8,  -11.4,  11.7,  13.8,   5.5,  -64.216, -31.311, 999.0, 999.0,  1321.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 167.6,  865.0,  11.0,   8.5,  84.6,   -2.5,  -11.8,  12.1,  12.1,   5.0,  -64.216, -31.312, 999.0, 999.0,  1368.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 176.8,  860.0,  11.3,   7.3,  76.2,   -1.9,  -11.8,  11.9,   9.1,   6.0,  -64.217, -31.313, 999.0, 999.0,  1417.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 186.2,  855.0,  11.8,   5.6,  65.9,    0.0,  -10.8,  10.8, 359.8,   6.5,  -64.217, -31.314, 999.0, 999.0,  1466.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 194.0,  850.0,  12.2,   3.6,  55.5,    1.5,   -9.5,   9.6, 351.0,   6.5,  -64.217, -31.315, 999.0, 999.0,  1514.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 203.1,  845.0,  12.3,   1.1,  46.4,    2.4,   -7.7,   8.0, 343.0,   5.5,  -64.216, -31.315, 999.0, 999.0,  1564.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 212.2,  840.0,  12.4,  -1.0,  39.5,    2.4,   -6.9,   7.3, 340.8,   5.0,  -64.216, -31.316, 999.0, 999.0,  1615.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 221.2,  835.0,  12.1,  -1.9,  37.7,    1.9,   -6.5,   6.8, 343.7,   5.5,  -64.216, -31.316, 999.0, 999.0,  1664.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 229.6,  830.0,  11.7,  -2.4,  37.2,    1.9,   -6.0,   6.3, 342.6,   5.5,  -64.216, -31.317, 999.0, 999.0,  1714.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 238.9,  825.0,  11.4,  -2.8,  36.8,    2.1,   -5.6,   5.9, 339.3,   5.5,  -64.216, -31.318, 999.0, 999.0,  1765.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 248.0,  820.0,  12.3,  -8.1,  23.3,    2.2,   -5.5,   5.9, 338.2,   6.0,  -64.215, -31.318, 999.0, 999.0,  1816.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 257.3,  815.0,  12.5, -12.5,  16.2,    1.9,   -5.8,   6.1, 341.4,   5.0,  -64.215, -31.318, 999.0, 999.0,  1867.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 267.3,  810.0,  13.4, -17.2,  10.3,    0.9,   -6.5,   6.6, 352.0,   5.3,  -64.215, -31.319, 999.0, 999.0,  1918.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 277.0,  805.0,  14.4,  -9.2,  18.6,    0.2,   -6.3,   6.3, 358.2,   6.0,  -64.215, -31.320, 999.0, 999.0,  1971.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 287.3,  800.0,  13.9,  -5.6,  25.4,   -0.2,   -6.2,   6.2,   1.7,   5.7,  -64.215, -31.320, 999.0, 999.0,  2022.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 297.2,  795.0,  13.3,  -3.5,  31.0,   -0.3,   -5.8,   5.8,   3.4,   6.3,  -64.215, -31.321, 999.0, 999.0,  2075.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 306.1,  790.0,  12.6,  -0.1,  41.4,    0.0,   -5.5,   5.5,   0.0,   5.7,  -64.215, -31.321, 999.0, 999.0,  2129.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 316.0,  785.0,  12.1,   1.3,  47.6,   -0.2,   -5.2,   5.2,   2.2,   6.0,  -64.215, -31.322, 999.0, 999.0,  2182.0,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
 326.6,  780.0,  12.0,  -1.3,  39.7,   -0.6,   -5.5,   5.5,   5.8,   5.5,  -64.215, -31.322, 999.0, 999.0,  2235.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 336.5,  775.0,  12.4, -11.4,  17.8,   -1.5,   -6.3,   6.4,  13.0,   6.0,  -64.215, -31.323, 999.0, 999.0,  2289.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 346.0,  770.0,  12.7, -21.2,   7.7,   -1.8,   -7.4,   7.6,  13.7,   6.0,  -64.215, -31.323, 999.0, 999.0,  2343.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 355.8,  765.0,  12.6, -22.3,   7.0,   -1.3,   -7.9,   8.0,   9.3,   5.0,  -64.214, -31.324, 999.0, 999.0,  2397.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 366.2,  760.0,  12.5, -23.9,   6.2,   -0.5,   -7.5,   7.5,   3.8,   4.5,  -64.216, -31.325, 999.0, 999.0,  2453.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 377.3,  755.0,  12.8, -25.9,   5.1,   -1.0,   -6.9,   7.0,   7.9,   4.0,  -64.216, -31.325, 999.0, 999.0,  2508.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 388.5,  750.0,  13.0, -24.7,   5.5,   -1.5,   -6.9,   7.1,  12.7,   7.0,  -64.216, -31.326, 999.0, 999.0,  2563.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 398.7,  745.0,  13.0, -26.1,   4.9,   -1.9,   -6.6,   6.8,  16.1,   6.0,  -64.216, -31.327, 999.0, 999.0,  2620.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 409.7,  740.0,  13.5, -26.3,   4.7,   -1.7,   -5.8,   6.1,  16.1,   4.0,  -64.216, -31.327, 999.0, 999.0,  2675.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 420.4,  735.0,  14.6, -35.2,   1.9,   -1.9,   -5.0,   5.3,  20.8,   5.0,  -64.216, -31.328, 999.0, 999.0,  2734.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 431.1,  730.0,  14.4, -37.9,   1.4,   -2.6,   -5.2,   5.8,  26.4,   5.3,  -64.217, -31.328, 999.0, 999.0,  2790.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 442.6,  725.0,  14.1, -35.4,   1.9,   -2.5,   -4.9,   5.5,  27.3,   7.5,  -64.217, -31.329, 999.0, 999.0,  2848.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 452.5,  720.0,  13.8, -34.4,   2.1,   -2.5,   -4.7,   5.4,  27.5,   5.0,  -64.217, -31.329, 999.0, 999.0,  2906.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 464.2,  715.0,  13.4, -35.7,   1.9,   -2.3,   -3.6,   4.3,  32.6,   5.5,  -64.217, -31.330, 999.0, 999.0,  2966.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 475.4,  710.0,  13.0, -37.1,   1.7,   -2.2,   -3.3,   4.0,  33.6,   5.2,  -64.218, -31.330, 999.0, 999.0,  3024.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 486.2,  705.0,  13.0, -33.1,   2.5,   -2.7,   -2.9,   4.0,  43.6,   4.7,  -64.218, -31.330, 999.0, 999.0,  3083.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 498.2,  700.0,  12.5, -31.0,   3.2,   -3.5,   -3.5,   4.9,  45.2,   5.6,  -64.218, -31.331, 999.0, 999.0,  3143.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 510.0,  695.0,  12.2, -26.0,   5.2,   -3.7,   -4.2,   5.6,  41.4,   4.5,  -64.219, -31.331, 999.0, 999.0,  3203.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 521.5,  690.0,  12.4, -31.2,   3.2,   -3.1,   -3.8,   4.9,  38.9,   5.0,  -64.219, -31.332, 999.0, 999.0,  3263.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 533.5,  685.0,  12.0, -21.2,   8.1,   -2.5,   -2.5,   3.5,  45.0,   4.7,  -64.220, -31.332, 999.0, 999.0,  3323.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 544.3,  680.0,  11.8, -23.1,   7.0,   -1.3,   -1.3,   1.8,  45.2,   6.3,  -64.220, -31.332, 999.0, 999.0,  3385.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 554.2,  675.0,  11.5, -24.8,   6.1,   -0.3,   -0.5,   0.6,  29.7,   6.5,  -64.220, -31.332, 999.0, 999.0,  3446.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 565.1,  670.0,  11.5, -28.5,   4.3,    0.1,    0.2,   0.2, 202.8,   5.5,  -64.220, -31.332, 999.0, 999.0,  3508.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 576.7,  665.0,  11.0, -29.8,   4.0,    0.0,    0.7,   0.7, 180.0,   5.5,  -64.220, -31.332, 999.0, 999.0,  3571.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 587.4,  660.0,  10.5, -30.3,   3.9,   -0.3,    1.2,   1.2, 165.7,   6.3,  -64.220, -31.332, 999.0, 999.0,  3634.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 599.1,  655.0,   9.9, -30.7,   3.9,    0.4,    0.8,   0.9, 207.8,   4.0,  -64.220, -31.332, 999.0, 999.0,  3696.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 610.9,  650.0,   9.4, -31.3,   3.9,    1.1,    0.0,   1.1, 272.3,   7.0,  -64.220, -31.332, 999.0, 999.0,  3760.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 623.1,  645.0,   9.1, -32.1,   3.6,    0.3,   -1.0,   1.0, 344.1,   5.7,  -64.220, -31.332, 999.0, 999.0,  3823.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 635.1,  640.0,   8.8, -30.6,   4.2,   -0.7,   -0.5,   0.9,  56.1,   4.6,  -64.220, -31.332, 999.0, 999.0,  3888.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 647.1,  635.0,   8.2, -26.5,   6.5,   -1.2,    0.3,   1.3, 103.9,   7.0,  -64.220, -31.332, 999.0, 999.0,  3952.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
