Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  889.2,  17.7,  17.5,  98.6,   -0.7,   -1.6,   1.8,  24.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
   8.2,  885.0,  16.3,  15.4,  94.6,   -1.3,   -1.4,   1.9,  43.3,   5.0,  -64.730, -32.130, 999.0, 999.0,  1180.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  18.4,  880.0,  15.8,  15.2,  96.4,   -2.1,   -1.9,   2.8,  47.9,   5.6,  -64.730, -32.130, 999.0, 999.0,  1226.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  28.2,  875.0,  15.4,  15.2,  99.0,   -1.9,   -1.9,   2.7,  45.0,   5.9,  -64.730, -32.130, 999.0, 999.0,  1275.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  36.8,  870.0,  15.0,  15.0, 100.0,   -1.4,   -1.6,   2.1,  40.9,   6.3,  -64.731, -32.131, 999.0, 999.0,  1324.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  45.3,  865.0,  14.8,  14.8, 100.0,   -1.3,   -0.6,   1.4,  64.0,   5.5,  -64.731, -32.131, 999.0, 999.0,  1374.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  54.6,  860.0,  14.7,  14.2,  96.6,   -1.3,    1.0,   1.7, 128.1,   4.8,  -64.731, -32.131, 999.0, 999.0,  1422.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  64.4,  855.0,  15.2,  13.8,  91.1,   -1.1,    2.1,   2.4, 152.4,   3.5,  -64.731, -32.130, 999.0, 999.0,  1473.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  75.0,  850.0,  16.1,  14.2,  88.7,   -1.1,    1.5,   1.9, 143.7,   4.8,  -64.731, -32.130, 999.0, 999.0,  1522.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  84.3,  845.0,  16.3,  14.4,  88.4,   -1.9,   -0.1,   1.9,  88.0,   6.9,  -64.731, -32.130, 999.0, 999.0,  1572.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  94.0,  840.0,  16.2,  13.8,  85.7,   -3.1,   -1.5,   3.4,  64.2,   4.5,  -64.732, -32.130, 999.0, 999.0,  1623.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 103.6,  835.0,  16.0,  12.7,  80.5,   -3.8,   -2.0,   4.3,  62.2,   5.3,  -64.732, -32.130, 999.0, 999.0,  1674.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 113.2,  830.0,  15.7,  12.4,  80.9,   -3.8,   -1.8,   4.2,  64.8,   5.1,  -64.732, -32.131, 999.0, 999.0,  1726.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 123.4,  825.0,  15.3,  12.5,  83.8,   -3.1,   -1.2,   3.3,  68.8,   4.5,  -64.733, -32.131, 999.0, 999.0,  1776.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 132.8,  820.0,  14.8,  13.3,  90.5,   -2.7,   -0.8,   2.8,  73.5,   7.9,  -64.733, -32.131, 999.0, 999.0,  1828.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 142.4,  815.0,  14.4,  13.1,  91.6,   -2.6,   -0.5,   2.6,  79.1,   5.3,  -64.733, -32.131, 999.0, 999.0,  1881.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 152.6,  810.0,  14.1,  12.8,  92.0,   -2.4,   -0.2,   2.4,  85.2,   4.8,  -64.734, -32.131, 999.0, 999.0,  1932.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 162.6,  805.0,  13.6,  12.6,  93.7,   -1.8,    0.2,   1.8,  95.0,   6.2,  -64.734, -32.131, 999.0, 999.0,  1984.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 172.2,  800.0,  13.8,  11.8,  87.9,   -1.3,    0.4,   1.4, 107.1,   5.8,  -64.734, -32.131, 999.0, 999.0,  2038.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 182.0,  795.0,  13.7,  11.5,  86.4,   -1.1,    0.2,   1.1, 100.3,   5.7,  -64.734, -32.131, 999.0, 999.0,  2091.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 191.0,  790.0,  13.4,  11.5,  88.1,   -0.8,   -0.7,   1.1,  48.8,   5.7,  -64.734, -32.131, 999.0, 999.0,  2144.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 201.4,  785.0,  13.0,  11.5,  90.7,    0.2,   -1.7,   1.8, 352.1,   5.7,  -64.734, -32.131, 999.0, 999.0,  2198.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 212.2,  780.0,  12.8,  11.2,  89.8,    1.3,   -2.2,   2.5, 329.2,   5.4,  -64.734, -32.131, 999.0, 999.0,  2252.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 222.6,  775.0,  12.8,  10.7,  86.8,    1.5,   -2.2,   2.7, 325.7,   5.2,  -64.734, -32.131, 999.0, 999.0,  2305.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 233.0,  770.0,  12.5,  10.2,  86.0,    1.6,   -2.1,   2.6, 322.7,   5.7,  -64.734, -32.132, 999.0, 999.0,  2360.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 242.4,  765.0,  12.3,   9.9,  85.2,    1.6,   -1.6,   2.3, 314.3,   5.6,  -64.734, -32.132, 999.0, 999.0,  2415.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 252.6,  760.0,  11.8,   9.6,  86.3,    1.8,   -1.0,   2.1, 300.0,   6.3,  -64.733, -32.132, 999.0, 999.0,  2470.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 263.0,  755.0,  11.6,   8.4,  80.7,    1.9,   -1.0,   2.1, 297.8,   5.2,  -64.733, -32.132, 999.0, 999.0,  2525.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 273.0,  750.0,  11.5,   7.8,  77.9,    2.1,   -1.0,   2.3, 295.5,   5.5,  -64.733, -32.132, 999.0, 999.0,  2582.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 283.4,  745.0,  11.3,   7.3,  76.5,    2.4,   -0.7,   2.5, 285.4,   6.2,  -64.733, -32.132, 999.0, 999.0,  2637.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 294.4,  740.0,  11.0,   7.4,  78.2,    2.8,   -0.6,   2.9, 282.9,   5.3,  -64.732, -32.132, 999.0, 999.0,  2691.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 303.8,  735.0,  11.1,   6.4,  72.9,    2.9,   -0.9,   3.0, 287.2,   6.3,  -64.732, -32.132, 999.0, 999.0,  2750.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 313.0,  730.0,  10.6,   5.9,  72.9,    3.0,   -1.2,   3.2, 291.8,   7.6,  -64.732, -32.132, 999.0, 999.0,  2806.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 322.8,  725.0,  10.4,   4.8,  68.5,    3.1,   -1.1,   3.3, 289.9,   5.1,  -64.732, -32.132, 999.0, 999.0,  2864.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 332.8,  720.0,   9.9,   4.7,  69.8,    3.1,   -0.8,   3.2, 284.8,   4.8,  -64.731, -32.133, 999.0, 999.0,  2923.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 343.4,  715.0,   9.4,   4.5,  71.5,    2.8,   -0.7,   2.9, 284.0,   5.4,  -64.731, -32.133, 999.0, 999.0,  2980.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 353.6,  710.0,   8.8,   4.6,  74.6,    3.0,   -0.8,   3.1, 285.1,   5.4,  -64.731, -32.133, 999.0, 999.0,  3038.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 363.8,  705.0,   8.4,   3.9,  73.3,    3.8,   -1.0,   3.9, 284.8,   7.1,  -64.730, -32.133, 999.0, 999.0,  3097.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 374.3,  700.0,   8.3,   2.6,  67.2,    4.6,   -1.3,   4.8, 286.0,   5.1,  -64.730, -32.133, 999.0, 999.0,  3156.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 385.5,  695.0,   8.1,   3.3,  71.7,    4.9,   -2.1,   5.3, 292.7,   6.9,  -64.729, -32.133, 999.0, 999.0,  3216.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 397.4,  690.0,   8.1,  -0.4,  55.3,    4.4,   -2.6,   5.1, 301.2,   5.5,  -64.729, -32.133, 999.0, 999.0,  3274.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
