Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  883.7,  27.5,  17.0,  52.5,   -4.3,   -4.3,   6.1,  45.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
   6.4,  880.0,  23.6,  14.6,  57.0,   -4.0,   -1.7,   4.3,  67.4,   6.0,  -64.730, -32.130, 999.0, 999.0,  1176.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  15.0,  875.0,  23.0,  14.2,  57.5,   -5.2,   -2.5,   5.8,  64.3,   4.2,  -64.731, -32.130, 999.0, 999.0,  1224.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  23.2,  870.0,  22.5,  14.0,  58.7,   -5.7,   -3.1,   6.5,  61.5,   5.7,  -64.731, -32.130, 999.0, 999.0,  1276.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  32.0,  865.0,  21.9,  14.0,  60.7,   -5.7,   -3.2,   6.5,  60.7,   7.5,  -64.732, -32.131, 999.0, 999.0,  1327.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  41.0,  860.0,  21.6,  14.0,  61.9,   -5.3,   -3.2,   6.2,  58.9,   6.8,  -64.732, -32.131, 999.0, 999.0,  1376.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  49.0,  855.0,  21.0,  13.8,  63.6,   -4.9,   -3.2,   5.9,  56.9,   5.3,  -64.733, -32.131, 999.0, 999.0,  1427.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  57.0,  850.0,  20.6,  13.8,  65.0,   -4.5,   -3.5,   5.7,  52.1,   8.0,  -64.733, -32.131, 999.0, 999.0,  1479.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  65.8,  845.0,  20.1,  13.8,  66.9,   -4.2,   -4.0,   5.8,  46.4,   6.2,  -64.733, -32.132, 999.0, 999.0,  1529.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  74.3,  840.0,  19.6,  13.7,  68.9,   -4.0,   -4.6,   6.1,  40.6,   5.6,  -64.734, -32.132, 999.0, 999.0,  1580.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  82.8,  835.0,  19.1,  13.6,  70.5,   -3.6,   -5.1,   6.2,  35.3,   5.1,  -64.734, -32.132, 999.0, 999.0,  1631.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  91.7,  830.0,  18.5,  13.4,  72.0,   -3.0,   -5.3,   6.1,  29.5,   7.9,  -64.734, -32.133, 999.0, 999.0,  1684.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  99.7,  825.0,  18.0,  13.2,  73.5,   -2.7,   -5.3,   5.9,  27.0,   7.4,  -64.735, -32.133, 999.0, 999.0,  1735.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
