Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  970.4,  15.9,  12.5,  80.3,    8.5,   10.2,  13.3, 220.0, 999.0,  -63.726, -29.906, 999.0, 999.0,   341.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
9999.0,  970.0, 999.0, 999.0, 999.0, 9999.0, 9999.0, 999.0, 999.0, 999.0, 9999.000, 999.000, 999.0, 999.0, 99999.0, 99.0,  9.0,  9.0,  9.0,  9.0,  9.0
   7.1,  965.0,  16.0,  13.0,  82.3,   -6.8,   11.4,  13.3, 149.0,   6.4,  -63.726, -29.906, 999.0, 999.0,   387.3,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
  14.4,  960.0,  16.9,  13.4,  79.6,   -7.6,   13.3,  15.3, 150.2,   4.3,  -63.727, -29.905, 999.0, 999.0,   432.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  24.5,  955.0,  19.1,  14.1,  72.9,   -9.2,   16.6,  19.0, 150.9,   6.0,  -63.728, -29.903, 999.0, 999.0,   476.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  36.8,  950.0,  18.0,  12.9,  72.0,   -9.6,   17.2,  19.7, 150.8,   3.1,  -63.729, -29.901, 999.0, 999.0,   521.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
  49.1,  945.0,  17.4,  12.7,  74.0,   -9.5,   17.9,  20.2, 152.0,   5.3,  -63.730, -29.899, 999.0, 999.0,   566.7,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
  58.5,  940.0,  18.2,  12.9,  71.2,   -8.6,   18.5,  20.4, 155.1,   4.5,  -63.731, -29.898, 999.0, 999.0,   612.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  67.8,  935.0,  17.7,  12.2,  70.1,   -8.2,   18.2,  20.0, 155.8,   5.0,  -63.732, -29.896, 999.0, 999.0,   657.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  77.4,  930.0,  17.8,  12.0,  68.5,   -6.6,   17.9,  19.0, 159.9,   5.0,  -63.731, -29.894, 999.0, 999.0,   704.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  87.0,  925.0,  17.3,  11.5,  68.9,   -6.2,   17.0,  18.0, 160.1,   5.0,  -63.733, -29.893, 999.0, 999.0,   750.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
  96.0,  920.0,  16.7,  11.2,  69.7,   -5.2,   16.0,  16.9, 161.9,   5.2,  -63.732, -29.891, 999.0, 999.0,   796.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 104.9,  915.0,  17.6,  11.7,  68.2,   -4.9,   15.0,  15.7, 161.9,   5.3,  -63.734, -29.890, 999.0, 999.0,   843.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 114.4,  910.0,  19.5,  12.2,  62.9,   -4.4,   14.7,  15.4, 163.2,   5.0,  -63.734, -29.889, 999.0, 999.0,   889.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 124.8,  905.0,  19.7,  10.6,  55.8,   -3.4,   14.7,  15.1, 167.0,   4.9,  -63.735, -29.887, 999.0, 999.0,   936.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 134.5,  900.0,  19.3,   9.0,  51.3,   -2.6,   15.0,  15.2, 170.2,   5.8,  -63.735, -29.886, 999.0, 999.0,   984.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 143.3,  895.0,  18.8,   8.0,  49.4,   -2.4,   14.9,  15.1, 170.8,   5.5,  -63.735, -29.885, 999.0, 999.0,  1033.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 152.7,  890.0,  18.3,   7.7,  49.9,   -2.1,   15.1,  15.3, 172.1,   5.2,  -63.736, -29.884, 999.0, 999.0,  1081.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 161.4,  885.0,  18.1,   7.7,  50.6,   -1.7,   16.2,  16.2, 174.0,   6.2,  -63.736, -29.883, 999.0, 999.0,  1128.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 169.1,  880.0,  17.8,   7.4,  50.4,   -0.7,   16.3,  16.3, 177.4,   7.5,  -63.736, -29.881, 999.0, 999.0,  1178.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 175.7,  875.0,  17.1,   7.0,  51.3,    0.3,   16.6,  16.6, 180.9,   7.3,  -63.736, -29.880, 999.0, 999.0,  1227.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 183.7,  870.0,  17.0,   6.9,  51.5,    0.6,   17.0,  17.0, 182.0,   6.5,  -63.736, -29.879, 999.0, 999.0,  1275.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 192.4,  865.0,  16.8,   6.7,  51.2,    0.3,   16.5,  16.5, 181.0,   5.3,  -63.736, -29.878, 999.0, 999.0,  1324.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 202.0,  860.0,  16.8,   6.7,  51.4,   -0.3,   16.2,  16.2, 178.9,   4.0,  -63.736, -29.877, 999.0, 999.0,  1374.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 211.3,  855.0,  16.6,   6.8,  52.4,   -0.4,   15.5,  15.5, 178.6,   5.5,  -63.736, -29.875, 999.0, 999.0,  1423.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 220.0,  850.0,  16.2,   6.7,  53.4,    0.0,   14.8,  14.8, 180.0,   6.0,  -63.736, -29.874, 999.0, 999.0,  1474.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 229.5,  845.0,  15.5,   6.4,  54.5,   -0.1,   14.7,  14.7, 179.7,   5.1,  -63.736, -29.873, 999.0, 999.0,  1523.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 239.5,  840.0,  15.0,   6.3,  56.3,    0.5,   14.4,  14.4, 182.0,   5.5,  -63.736, -29.871, 999.0, 999.0,  1574.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 249.4,  835.0,  14.6,   6.3,  57.4,    0.6,   14.1,  14.1, 182.6,   4.7,  -63.736, -29.870, 999.0, 999.0,  1624.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 258.2,  830.0,  14.4,   6.5,  58.9,    0.9,   13.1,  13.1, 183.9,   6.5,  -63.736, -29.869, 999.0, 999.0,  1675.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 267.0,  825.0,  14.0,   6.3,  59.8,    0.9,   12.4,  12.4, 184.1,   5.2,  -63.736, -29.868, 999.0, 999.0,  1726.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 276.4,  820.0,  13.5,   6.3,  61.8,    1.0,   11.6,  11.7, 185.1,   5.7,  -63.736, -29.867, 999.0, 999.0,  1777.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 285.5,  815.0,  12.9,   6.4,  64.6,    1.9,   10.6,  10.8, 189.9,   6.0,  -63.735, -29.866, 999.0, 999.0,  1829.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 293.8,  810.0,  12.4,   6.5,  67.1,    2.9,   10.0,  10.4, 196.0,   6.0,  -63.735, -29.865, 999.0, 999.0,  1880.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 302.0,  805.0,  12.0,   6.6,  69.7,    4.0,    9.4,  10.2, 203.1,   6.5,  -63.735, -29.865, 999.0, 999.0,  1933.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 310.2,  800.0,  11.5,   6.4,  71.1,    5.0,    9.1,  10.4, 208.9,   5.0,  -63.735, -29.864, 999.0, 999.0,  1984.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 320.4,  795.0,  11.0,   6.7,  74.7,    6.4,    9.8,  11.7, 213.3,   5.0,  -63.734, -29.863, 999.0, 999.0,  2037.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 332.2,  790.0,  10.5,   6.7,  77.2,    6.9,    9.5,  11.7, 216.1,   5.0,  -63.733, -29.862, 999.0, 999.0,  2090.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 342.4,  785.0,  10.0,   6.5,  79.2,    7.6,    8.7,  11.6, 221.0,   5.5,  -63.732, -29.861, 999.0, 999.0,  2143.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 351.7,  780.0,   9.6,   6.5,  81.1,    8.1,    7.3,  10.9, 227.7,   5.8,  -63.732, -29.861, 999.0, 999.0,  2196.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 360.9,  775.0,   9.2,   6.5,  83.3,    8.3,    6.8,  10.7, 230.9,   5.8,  -63.731, -29.860, 999.0, 999.0,  2249.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 370.7,  770.0,   8.7,   6.7,  87.5,    7.6,    5.9,   9.6, 232.4,   5.8,  -63.730, -29.859, 999.0, 999.0,  2303.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 380.3,  765.0,   8.1,   6.4,  88.7,    7.3,    4.2,   8.4, 240.3,   5.3,  -63.729, -29.859, 999.0, 999.0,  2357.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 390.0,  760.0,   7.8,   7.0,  94.4,    7.2,    2.9,   7.8, 248.1,   4.5,  -63.729, -29.859, 999.0, 999.0,  2411.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 404.0,  755.0,   7.5,   7.2,  97.9,    6.3,    2.4,   6.7, 249.1,   5.5,  -63.727, -29.858, 999.0, 999.0,  2466.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 415.3,  750.0,   7.2,   6.9,  97.6,    4.6,    2.9,   5.5, 237.9,   4.7,  -63.727, -29.858, 999.0, 999.0,  2520.7,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 432.0,  745.0,   6.9,   6.5,  97.4,    4.5,    2.7,   5.2, 239.0,   3.0,  -63.726, -29.858, 999.0, 999.0,  2576.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 442.2,  740.0,   6.8,   6.4,  97.4,    5.4,    1.0,   5.5, 259.9,   7.0,  -63.726, -29.857, 999.0, 999.0,  2631.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 454.7,  735.0,   6.5,   6.0,  96.1,    8.4,   -2.0,   8.6, 283.6,   3.5,  -63.725, -29.857, 999.0, 999.0,  2687.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 466.2,  730.0,   6.4,   5.9,  96.8,    9.7,   -2.2,  10.0, 282.8,   6.0,  -63.724, -29.858, 999.0, 999.0,  2743.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 477.3,  725.0,   6.1,   5.6,  96.6,   10.8,   -1.4,  10.9, 277.2,   4.5,  -63.722, -29.858, 999.0, 999.0,  2799.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 487.6,  720.0,   5.6,   4.7,  94.5,   10.0,   -1.1,  10.1, 276.3,   5.3,  -63.721, -29.858, 999.0, 999.0,  2856.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 498.4,  715.0,   5.1,   3.9,  92.0,   10.6,   -1.5,  10.7, 278.0,   5.3,  -63.720, -29.858, 999.0, 999.0,  2912.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 509.1,  710.0,   4.7,   3.4,  91.1,   11.7,   -1.3,  11.7, 276.4,   5.8,  -63.719, -29.858, 999.0, 999.0,  2971.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 518.3,  705.0,   4.4,   3.0,  90.5,   12.5,    0.0,  12.5, 269.9,   8.0,  -63.718, -29.858, 999.0, 999.0,  3028.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 526.3,  700.0,   4.0,   2.3,  88.9,   12.7,    0.2,  12.7, 269.1,   8.3,  -63.717, -29.858, 999.0, 999.0,  3086.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 533.6,  695.0,   3.6,   1.9,  88.5,   12.5,   -0.2,  12.5, 270.7,   8.5,  -63.716, -29.858, 999.0, 999.0,  3145.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 539.4,  690.0,   3.2,   1.7,  89.9,   11.9,   -1.4,  12.0, 276.6,  10.3,  -63.715, -29.858, 999.0, 999.0,  3203.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 545.2,  685.0,   2.9,   1.7,  91.7,   11.7,   -3.4,  12.1, 286.4,  10.5,  -63.714, -29.858, 999.0, 999.0,  3262.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 551.4,  680.0,   2.7,   1.9,  94.0,   11.8,   -5.6,  13.1, 295.2,   9.0,  -63.714, -29.859, 999.0, 999.0,  3321.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 558.9,  675.0,   2.7,   2.3,  96.6,   11.3,   -6.9,  13.2, 301.4,   6.0,  -63.713, -29.859, 999.0, 999.0,  3381.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
