Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  891.2,  12.2,   1.4,  47.6,   -1.5,   -3.7,   4.0,  22.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
   2.3,  890.0,  10.8,   0.4,  48.4,   -0.8,   -2.5,   2.6,  17.3,   5.9,  -64.730, -32.130, 999.0, 999.0,  1150.7,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
   9.3,  885.0,   9.4,  -1.2,  47.7,   -0.9,   -3.2,   3.3,  15.6,   8.0,  -64.730, -32.130, 999.0, 999.0,  1195.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  15.5,  880.0,   9.0,  -1.3,  48.5,   -1.0,   -3.8,   4.0,  13.9,   6.5,  -64.730, -32.130, 999.0, 999.0,  1244.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  22.7,  875.0,   8.2,  -1.8,  49.4,   -1.0,   -4.2,   4.3,  13.4,   5.4,  -64.730, -32.131, 999.0, 999.0,  1290.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  30.3,  870.0,   7.9,  -1.7,  50.9,   -0.8,   -4.2,   4.3,  10.8,   6.8,  -64.730, -32.131, 999.0, 999.0,  1338.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  38.0,  865.0,   7.4,  -1.6,  52.7,   -0.5,   -4.3,   4.3,   6.6,   3.7,  -64.730, -32.131, 999.0, 999.0,  1387.2,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
  47.0,  860.0,   6.9,  -1.7,  54.3,   -0.2,   -4.4,   4.4,   2.6,   2.5,  -64.730, -32.132, 999.0, 999.0,  1431.7,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
  55.5,  855.0,   6.4,  -1.9,  55.5,    0.0,   -4.6,   4.6,   0.0,   4.7,  -64.730, -32.132, 999.0, 999.0,  1482.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  65.0,  850.0,   6.1,  -1.9,  56.4,    0.1,   -4.7,   4.7, 358.8,   3.0,  -64.730, -32.132, 999.0, 999.0,  1529.7,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
  74.2,  845.0,   5.7,  -1.9,  57.9,    0.0,   -5.0,   5.0,   0.2,   4.8,  -64.730, -32.133, 999.0, 999.0,  1576.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  82.3,  840.0,   6.3,  -2.4,  53.5,   -0.4,   -5.5,   5.5,   4.1,   5.7,  -64.730, -32.133, 999.0, 999.0,  1626.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  91.0,  835.0,   7.0,  -2.0,  52.6,   -0.8,   -6.4,   6.4,   7.1,   7.1,  -64.730, -32.134, 999.0, 999.0,  1675.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  99.2,  830.0,   6.8,  -3.9,  46.6,   -1.2,   -7.0,   7.1,   9.8,   4.8,  -64.730, -32.134, 999.0, 999.0,  1725.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 108.2,  825.0,   6.6,  -4.4,  45.2,   -1.8,   -7.3,   7.5,  13.9,   5.7,  -64.731, -32.135, 999.0, 999.0,  1774.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 117.4,  820.0,   6.4,  -5.4,  42.6,   -2.0,   -7.1,   7.4,  15.7,   5.5,  -64.731, -32.135, 999.0, 999.0,  1824.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 126.5,  815.0,   6.8,  -1.4,  56.0,   -1.5,   -6.9,   7.1,  11.9,   6.6,  -64.731, -32.136, 999.0, 999.0,  1875.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 135.4,  810.0,   8.0,   3.1,  70.8,   -0.2,   -6.9,   6.9,   1.3,   6.4,  -64.731, -32.136, 999.0, 999.0,  1926.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 143.8,  805.0,   8.0,   3.8,  75.0,    0.7,   -6.7,   6.7, 354.2,   8.0,  -64.731, -32.137, 999.0, 999.0,  1976.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 152.8,  800.0,   7.7,   4.5,  80.3,    1.2,   -6.2,   6.3, 349.2,   5.4,  -64.731, -32.137, 999.0, 999.0,  2027.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 162.2,  795.0,   7.3,   5.0,  85.2,    1.5,   -5.5,   5.7, 344.7,   6.3,  -64.731, -32.138, 999.0, 999.0,  2078.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 171.2,  790.0,   6.8,   5.7,  92.7,    1.7,   -4.6,   4.9, 339.6,   6.4,  -64.731, -32.138, 999.0, 999.0,  2131.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 180.8,  785.0,   6.5,   5.8,  95.1,    2.0,   -3.6,   4.1, 331.1,   5.4,  -64.731, -32.139, 999.0, 999.0,  2184.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 191.4,  780.0,   6.6,   5.3,  91.2,    2.8,   -3.2,   4.3, 318.8,   4.5,  -64.730, -32.139, 999.0, 999.0,  2235.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 201.0,  775.0,   6.7,   5.0,  88.6,    4.1,   -2.9,   5.0, 305.3,   4.1,  -64.730, -32.139, 999.0, 999.0,  2288.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 210.3,  770.0,   6.7,   4.4,  85.0,    4.9,   -1.7,   5.2, 289.5,   7.6,  -64.729, -32.139, 999.0, 999.0,  2341.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 218.7,  765.0,   6.4,   4.1,  85.3,    5.5,   -0.7,   5.6, 277.5,   6.4,  -64.729, -32.140, 999.0, 999.0,  2396.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 227.2,  760.0,   6.2,   3.9,  85.2,    6.5,   -0.5,   6.6, 274.4,   4.9,  -64.728, -32.140, 999.0, 999.0,  2450.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 237.4,  755.0,   5.9,   3.5,  84.8,    8.4,   -1.1,   8.4, 277.3,   7.5,  -64.728, -32.140, 999.0, 999.0,  2503.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 248.5,  750.0,   5.8,   2.8,  80.9,    9.7,   -1.7,   9.8, 279.9,   5.1,  -64.727, -32.140, 999.0, 999.0,  2557.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 258.3,  745.0,   5.5,   2.2,  79.4,    9.3,   -1.8,   9.5, 281.0,   5.8,  -64.726, -32.140, 999.0, 999.0,  2613.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 267.8,  740.0,   5.3,   1.5,  76.6,    8.6,   -1.5,   8.7, 279.9,   6.6,  -64.725, -32.140, 999.0, 999.0,  2669.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
