Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  958.2,  19.7,   9.6,  52.0,   -2.6,    3.1,   4.1, 140.0, 999.0,  -64.212, -31.298, 999.0, 999.0,   490.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   5.5,  955.0,  20.4,   8.9,  47.7,   -4.8,    2.7,   5.5, 119.5,   5.0,  -64.212, -31.298, 999.0, 999.0,   519.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  13.5,  950.0,  20.1,   8.2,  46.2,   -5.5,    3.1,   6.3, 119.4,   7.0,  -64.213, -31.298, 999.0, 999.0,   564.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  22.6,  945.0,  19.7,   7.8,  46.1,   -5.9,    3.7,   7.0, 122.2,   5.0,  -64.213, -31.297, 999.0, 999.0,   610.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  31.4,  940.0,  19.3,   7.7,  46.7,   -6.2,    4.4,   7.6, 125.3,   6.0,  -64.214, -31.297, 999.0, 999.0,   656.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  40.2,  935.0,  18.9,   7.6,  47.7,   -6.1,    4.8,   7.8, 128.2,   4.5,  -64.214, -31.297, 999.0, 999.0,   701.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  49.8,  930.0,  18.5,   7.6,  49.1,   -6.5,    5.3,   8.4, 129.2,   5.5,  -64.215, -31.296, 999.0, 999.0,   748.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  59.3,  925.0,  18.0,   7.5,  50.0,   -6.5,    5.0,   8.2, 127.4,   5.0,  -64.216, -31.296, 999.0, 999.0,   793.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  68.7,  920.0,  17.6,   7.4,  51.4,   -6.9,    5.0,   8.5, 125.9,   5.3,  -64.216, -31.295, 999.0, 999.0,   839.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  77.8,  915.0,  17.1,   7.5,  53.0,   -6.5,    4.9,   8.1, 127.0,   5.0,  -64.217, -31.295, 999.0, 999.0,   887.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  87.8,  910.0,  16.7,   7.5,  54.4,   -6.7,    5.8,   8.9, 130.8,   5.0,  -64.218, -31.294, 999.0, 999.0,   934.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  96.6,  905.0,  16.3,   7.4,  55.7,   -6.6,    6.4,   9.2, 134.1,   6.0,  -64.218, -31.294, 999.0, 999.0,   980.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 105.2,  900.0,  15.8,   7.3,  57.0,   -6.4,    6.6,   9.2, 135.9,   5.0,  -64.219, -31.293, 999.0, 999.0,  1028.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 115.2,  895.0,  15.3,   7.3,  58.6,   -6.1,    6.8,   9.1, 138.1,   5.0,  -64.220, -31.293, 999.0, 999.0,  1074.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 123.5,  890.0,  14.9,   7.2,  59.7,   -5.9,    7.3,   9.4, 140.8,   6.0,  -64.220, -31.292, 999.0, 999.0,  1122.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 132.2,  885.0,  14.5,   7.1,  61.0,   -5.7,    7.6,   9.5, 143.0,   5.0,  -64.221, -31.292, 999.0, 999.0,  1170.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 141.8,  880.0,  14.1,   7.0,  62.3,   -5.5,    7.3,   9.1, 142.9,   6.0,  -64.221, -31.291, 999.0, 999.0,  1218.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 151.5,  875.0,  13.6,   7.0,  64.1,   -5.3,    7.5,   9.1, 144.9,   5.5,  -64.222, -31.290, 999.0, 999.0,  1266.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 160.6,  870.0,  13.2,   6.9,  65.6,   -4.4,    7.5,   8.7, 149.4,   6.0,  -64.222, -31.290, 999.0, 999.0,  1314.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 170.2,  865.0,  12.8,   6.8,  67.1,   -3.9,    8.0,   8.9, 154.0,   5.0,  -64.223, -31.289, 999.0, 999.0,  1362.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 180.0,  860.0,  12.2,   6.7,  69.3,   -3.4,    8.1,   8.8, 157.2,   5.0,  -64.223, -31.288, 999.0, 999.0,  1412.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 188.4,  855.0,  11.9,   6.8,  71.2,   -3.6,    8.4,   9.1, 156.8,   4.5,  -64.223, -31.288, 999.0, 999.0,  1460.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 198.6,  850.0,  11.5,   6.7,  72.3,   -3.6,    8.5,   9.2, 157.0,   4.3,  -64.224, -31.287, 999.0, 999.0,  1509.0,  1.0,  2.0,  2.0,  1.0,  1.0, 99.0
 209.1,  845.0,  10.9,   6.5,  74.1,   -3.2,    8.7,   9.3, 159.8,   5.5,  -64.224, -31.286, 999.0, 999.0,  1559.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 219.1,  840.0,  10.5,   6.5,  76.3,   -3.0,    8.1,   8.6, 159.4,   5.0,  -64.225, -31.285, 999.0, 999.0,  1608.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 229.8,  835.0,  10.2,   6.1,  75.8,   -2.3,    7.9,   8.2, 163.7,   4.5,  -64.225, -31.285, 999.0, 999.0,  1658.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 241.3,  830.0,   9.8,   5.9,  76.8,   -1.7,    7.7,   7.8, 167.7,   4.5,  -64.225, -31.284, 999.0, 999.0,  1708.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 251.6,  825.0,   9.4,   5.9,  78.8,   -1.1,    7.6,   7.7, 172.1,   4.5,  -64.225, -31.283, 999.0, 999.0,  1758.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 261.8,  820.0,   9.0,   5.9,  81.1,   -0.7,    7.7,   7.7, 174.7,   5.5,  -64.225, -31.283, 999.0, 999.0,  1808.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 273.0,  815.0,   8.6,   6.1,  84.1,    0.0,    7.9,   7.9, 180.0,   4.5,  -64.225, -31.282, 999.0, 999.0,  1859.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 283.1,  810.0,   8.2,   6.3,  87.3,    0.6,    8.4,   8.4, 183.9,   4.5,  -64.225, -31.281, 999.0, 999.0,  1910.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 295.0,  805.0,   7.8,   6.3,  90.3,    2.2,    8.3,   8.6, 194.5,   4.0,  -64.225, -31.280, 999.0, 999.0,  1961.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 305.2,  800.0,   7.4,   6.3,  92.4,    3.0,    8.5,   9.0, 199.6,   4.5,  -64.225, -31.279, 999.0, 999.0,  2012.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 315.3,  795.0,   7.3,   6.5,  94.2,    4.5,    7.8,   9.0, 210.1,   5.0,  -64.224, -31.278, 999.0, 999.0,  2064.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 326.0,  790.0,   7.0,   6.3,  95.5,    4.6,    7.7,   9.0, 210.9,   5.0,  -64.224, -31.278, 999.0, 999.0,  2116.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
