Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  949.2,  28.2,  15.5,  46.0,   -3.7,   13.7,  14.2, 165.0, 999.0,  -64.212, -31.298, 999.0, 999.0,   490.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   5.6,  945.0,  27.6,  12.6,  39.5,   -3.9,   13.6,  14.2, 164.2,   6.5,  -64.212, -31.297, 999.0, 999.0,   528.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  14.9,  940.0,  26.6,  12.1,  40.4,   -3.4,   13.9,  14.3, 166.4,   4.5,  -64.213, -31.296, 999.0, 999.0,   575.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  23.0,  935.0,  26.2,  12.2,  41.8,   -2.6,   14.1,  14.4, 169.6,   6.0,  -64.213, -31.295, 999.0, 999.0,   622.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  30.6,  930.0,  25.8,  12.3,  43.0,   -2.7,   13.8,  14.0, 168.9,   6.4,  -64.213, -31.294, 999.0, 999.0,   669.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  38.0,  925.0,  25.3,  12.2,  44.0,   -2.1,   13.4,  13.6, 171.1,   7.5,  -64.213, -31.293, 999.0, 999.0,   720.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  44.2,  920.0,  25.1,  12.4,  45.3,   -1.8,   13.0,  13.1, 172.1,   5.7,  -64.213, -31.293, 999.0, 999.0,   764.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  53.3,  915.0,  24.6,  12.1,  45.5,   -1.3,   12.5,  12.5, 174.0,   3.0,  -64.214, -31.291, 999.0, 999.0,   812.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  63.7,  910.0,  24.1,  11.9,  46.6,   -0.6,   12.3,  12.3, 177.2,   5.5,  -64.214, -31.290, 999.0, 999.0,   860.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  72.1,  905.0,  23.6,  11.9,  48.0,   -0.6,   12.0,  12.0, 177.1,   6.0,  -64.214, -31.289, 999.0, 999.0,   908.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  80.6,  900.0,  23.1,  11.9,  49.3,   -0.4,   11.9,  11.9, 177.9,   5.5,  -64.214, -31.288, 999.0, 999.0,   956.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  88.7,  895.0,  22.6,  12.0,  51.1,    0.0,   12.3,  12.3, 180.0,   6.2,  -64.214, -31.288, 999.0, 999.0,  1005.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  97.8,  890.0,  22.2,  11.9,  52.1,    0.6,   12.2,  12.2, 182.7,   5.5,  -64.214, -31.287, 999.0, 999.0,  1054.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 105.8,  885.0,  21.8,  12.0,  53.7,    1.5,   12.5,  12.6, 186.9,   6.5,  -64.214, -31.286, 999.0, 999.0,  1103.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 114.8,  880.0,  21.4,  12.0,  55.0,    2.2,   12.4,  12.6, 190.1,   5.0,  -64.214, -31.285, 999.0, 999.0,  1152.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 124.5,  875.0,  21.0,  11.9,  56.3,    2.7,   12.6,  12.9, 192.1,   6.5,  -64.213, -31.284, 999.0, 999.0,  1201.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 132.2,  870.0,  20.5,  11.9,  57.8,    2.6,   12.1,  12.4, 192.0,   6.3,  -64.213, -31.283, 999.0, 999.0,  1251.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 140.0,  865.0,  20.1,  12.0,  59.5,    2.7,   10.7,  11.0, 194.2,   6.5,  -64.213, -31.282, 999.0, 999.0,  1301.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 148.2,  860.0,  19.8,  12.0,  60.8,    3.2,    8.7,   9.2, 200.4,   5.9,  -64.213, -31.281, 999.0, 999.0,  1351.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 156.8,  855.0,  20.6,  12.1,  58.4,    3.8,    6.9,   7.9, 208.3,   5.9,  -64.212, -31.281, 999.0, 999.0,  1401.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 165.0,  850.0,  20.0,  11.3,  57.2,    5.2,    5.7,   7.7, 222.4,   5.8,  -64.212, -31.280, 999.0, 999.0,  1452.3,  1.0,  2.0,  2.0,  1.0,  1.0, 99.0
 173.8,  845.0,  19.9,  11.2,  57.1,    6.0,    5.8,   8.3, 226.0,   5.5,  -64.211, -31.280, 999.0, 999.0,  1503.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 183.2,  840.0,  19.8,  10.5,  54.8,    6.8,    5.3,   8.6, 232.3,   5.0,  -64.211, -31.279, 999.0, 999.0,  1554.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 191.7,  835.0,  19.8,   9.3,  50.7,    7.5,    4.5,   8.8, 238.9,   7.5,  -64.210, -31.279, 999.0, 999.0,  1605.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 199.7,  830.0,  19.6,   8.5,  48.5,    7.1,    3.8,   8.1, 241.7,   7.0,  -64.209, -31.278, 999.0, 999.0,  1657.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 208.0,  825.0,  19.1,   8.1,  48.8,    7.7,    2.9,   8.2, 249.4,   5.0,  -64.209, -31.278, 999.0, 999.0,  1709.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 217.8,  820.0,  19.0,   7.0,  45.7,    7.8,    2.4,   8.2, 252.9,   6.0,  -64.208, -31.278, 999.0, 999.0,  1761.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 226.0,  815.0,  18.5,   6.4,  45.1,    8.6,    2.5,   9.0, 253.8,   7.5,  -64.207, -31.278, 999.0, 999.0,  1814.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 236.0,  810.0,  18.1,   6.0,  45.0,    9.8,    3.2,  10.3, 251.9,   5.0,  -64.206, -31.278, 999.0, 999.0,  1867.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 244.8,  805.0,  17.9,   4.6,  41.4,   10.0,    3.5,  10.6, 250.7,   5.0,  -64.205, -31.277, 999.0, 999.0,  1920.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 254.4,  800.0,  17.6,   3.6,  39.4,   10.1,    3.5,  10.7, 250.9,   5.2,  -64.204, -31.277, 999.0, 999.0,  1973.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
