Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  881.8,  20.0,  13.1,  64.6,   -2.1,   -2.9,   3.6,  35.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
   4.0,  880.0,  19.2,  11.7,  61.6,   -1.0,   -2.2,   2.4,  24.4,   7.2,  -64.730, -32.130, 999.0, 999.0,  1157.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  12.5,  875.0,  19.5,  11.3,  59.2,   -1.3,   -4.1,   4.3,  17.6,   8.0,  -64.730, -32.130, 999.0, 999.0,  1206.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  21.4,  870.0,  19.1,  11.1,  59.9,   -1.4,   -5.2,   5.4,  15.4,   5.7,  -64.730, -32.131, 999.0, 999.0,  1255.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  31.7,  865.0,  18.6,  11.0,  61.4,   -1.8,   -5.2,   5.5,  19.1,   4.1,  -64.730, -32.131, 999.0, 999.0,  1304.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  41.0,  860.0,  18.2,  11.0,  62.7,   -2.2,   -4.6,   5.1,  25.6,   4.2,  -64.731, -32.132, 999.0, 999.0,  1356.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  51.0,  855.0,  17.8,  11.0,  64.2,   -2.3,   -4.3,   4.9,  28.1,   6.3,  -64.731, -32.132, 999.0, 999.0,  1405.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  60.2,  850.0,  17.3,  10.8,  65.8,   -2.2,   -4.3,   4.8,  26.9,   5.6,  -64.731, -32.132, 999.0, 999.0,  1455.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  70.0,  845.0,  16.8,  10.7,  67.4,   -1.6,   -4.2,   4.5,  20.9,   4.4,  -64.731, -32.133, 999.0, 999.0,  1505.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  79.8,  840.0,  16.4,  10.9,  69.8,   -1.1,   -3.7,   3.9,  16.6,   6.8,  -64.731, -32.133, 999.0, 999.0,  1558.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  90.5,  835.0,  15.9,  10.7,  71.4,   -1.1,   -3.4,   3.6,  17.9,   4.0,  -64.732, -32.133, 999.0, 999.0,  1607.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 101.3,  830.0,  15.4,  10.7,  73.5,   -1.6,   -3.3,   3.7,  26.2,   4.8,  -64.732, -32.134, 999.0, 999.0,  1658.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 111.2,  825.0,  14.9,  10.6,  75.3,   -1.7,   -3.3,   3.7,  27.0,   4.8,  -64.732, -32.134, 999.0, 999.0,  1711.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 120.2,  820.0,  14.4,  10.5,  77.4,   -1.3,   -3.4,   3.6,  20.9,   5.3,  -64.732, -32.134, 999.0, 999.0,  1762.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 130.0,  815.0,  13.9,  10.4,  79.5,   -1.0,   -3.4,   3.5,  16.4,   6.8,  -64.732, -32.135, 999.0, 999.0,  1814.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 139.4,  810.0,  13.5,  10.5,  82.0,   -0.7,   -3.1,   3.2,  12.7,   6.4,  -64.732, -32.135, 999.0, 999.0,  1864.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 149.4,  805.0,  13.0,  10.3,  84.0,   -0.6,   -2.6,   2.6,  13.2,   5.0,  -64.732, -32.135, 999.0, 999.0,  1917.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 159.2,  800.0,  12.5,  10.3,  86.3,   -0.8,   -2.0,   2.1,  22.0,   6.3,  -64.732, -32.135, 999.0, 999.0,  1969.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 169.4,  795.0,  12.1,   9.1,  82.0,   -1.0,   -1.5,   1.8,  34.4,   5.0,  -64.732, -32.136, 999.0, 999.0,  2022.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 179.2,  790.0,  11.6,   9.1,  84.4,   -0.9,   -0.8,   1.2,  49.0,   5.9,  -64.732, -32.136, 999.0, 999.0,  2075.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 188.4,  785.0,  11.1,   9.3,  88.7,   -0.6,   -0.1,   0.6,  83.9,   4.0,  -64.733, -32.136, 999.0, 999.0,  2127.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 198.8,  780.0,  10.7,   8.1,  84.1,    0.2,    0.5,   0.5, 200.6,   3.6,  -64.733, -32.136, 999.0, 999.0,  2182.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 209.7,  775.0,  10.3,   7.8,  84.3,    0.9,    0.4,   1.0, 246.0,   4.2,  -64.733, -32.136, 999.0, 999.0,  2235.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 220.7,  770.0,   9.8,   7.3,  84.3,    1.5,    0.2,   1.5, 262.4,   5.3,  -64.732, -32.136, 999.0, 999.0,  2288.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 230.6,  765.0,   9.4,   7.0,  85.2,    1.9,    0.2,   1.9, 263.9,   5.5,  -64.732, -32.136, 999.0, 999.0,  2343.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 242.0,  760.0,   8.9,   7.1,  88.4,    2.2,    0.3,   2.2, 262.2,   6.8,  -64.732, -32.136, 999.0, 999.0,  2398.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 252.8,  755.0,   8.4,   6.8,  89.7,    2.7,    0.5,   2.7, 259.5,   4.9,  -64.732, -32.136, 999.0, 999.0,  2452.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 263.0,  750.0,   7.9,   6.7,  92.0,    3.3,    0.4,   3.3, 263.1,   5.2,  -64.731, -32.135, 999.0, 999.0,  2508.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 273.4,  745.0,   7.5,   6.9,  96.1,    4.1,   -0.6,   4.1, 278.1,   6.9,  -64.731, -32.135, 999.0, 999.0,  2562.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 283.0,  740.0,   7.6,   6.2,  90.9,    4.8,   -2.1,   5.2, 293.6,   7.0,  -64.731, -32.136, 999.0, 999.0,  2617.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 292.3,  735.0,   7.2,   5.6,  89.1,    4.4,   -3.7,   5.8, 310.3,   6.9,  -64.730, -32.136, 999.0, 999.0,  2675.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 302.4,  730.0,   7.3,   4.9,  84.7,    3.4,   -4.9,   6.0, 325.5,   6.7,  -64.730, -32.136, 999.0, 999.0,  2731.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 314.2,  725.0,   7.0,   4.2,  82.6,    3.0,   -5.2,   6.0, 330.0,   5.1,  -64.729, -32.137, 999.0, 999.0,  2787.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 325.0,  720.0,   6.7,   3.4,  79.5,    4.1,   -5.2,   6.6, 321.7,   5.8,  -64.729, -32.137, 999.0, 999.0,  2842.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 335.0,  715.0,   6.7,   1.8,  70.8,    5.6,   -5.2,   7.6, 312.9,   5.7,  -64.728, -32.138, 999.0, 999.0,  2901.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 343.6,  710.0,   6.4,   1.0,  68.7,    7.0,   -4.9,   8.5, 305.4,   7.3,  -64.728, -32.138, 999.0, 999.0,  2960.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 351.7,  705.0,   6.2,  -0.2,  63.4,    8.2,   -4.6,   9.5, 299.3,   8.4,  -64.727, -32.138, 999.0, 999.0,  3018.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 360.2,  700.0,   7.1,  -4.8,  42.7,    9.6,   -4.3,  10.5, 294.1,   4.6,  -64.726, -32.139, 999.0, 999.0,  3078.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 371.8,  695.0,   6.8,  -5.3,  41.7,   11.4,   -3.3,  11.9, 286.3,   6.7,  -64.725, -32.139, 999.0, 999.0,  3134.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
