Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  963.9,  21.1,  19.9,  92.9,    0.0,    0.0,   0.0,   0.0, 999.0,  -63.726, -29.906, 999.0, 999.0,   341.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   6.0,  960.0,  20.6,  19.8,  94.9,    3.0,    2.8,   4.1, 227.0,   6.0,  -63.726, -29.906, 999.0, 999.0,   376.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  16.1,  955.0,  20.2,  19.7,  97.2,    3.1,    4.4,   5.4, 215.0,   7.5,  -63.725, -29.906, 999.0, 999.0,   420.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  23.5,  950.0,  19.8,  19.5,  98.1,    3.3,    5.9,   6.8, 209.2,   5.0,  -63.725, -29.905, 999.0, 999.0,   466.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  31.2,  945.0,  19.5,  19.4,  98.8,    3.4,    7.7,   8.4, 204.0,   7.5,  -63.725, -29.905, 999.0, 999.0,   512.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  38.9,  940.0,  19.3,  19.2,  99.3,    3.6,    9.0,   9.7, 202.1,   5.0,  -63.725, -29.904, 999.0, 999.0,   558.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  47.4,  935.0,  19.2,  19.2,  99.8,    3.6,    9.9,  10.6, 200.1,   6.5,  -63.724, -29.903, 999.0, 999.0,   604.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  56.3,  930.0,  19.0,  19.0,  99.8,    3.3,   10.2,  10.7, 197.9,   6.0,  -63.724, -29.903, 999.0, 999.0,   650.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  64.0,  925.0,  18.9,  18.9,  99.7,    3.0,   10.4,  10.8, 196.1,   6.0,  -63.724, -29.902, 999.0, 999.0,   698.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  72.2,  920.0,  18.9,  18.9, 100.0,    2.2,   10.4,  10.6, 191.8,   5.5,  -63.724, -29.901, 999.0, 999.0,   743.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  80.3,  915.0,  18.9,  18.9, 100.0,    1.2,   10.2,  10.3, 186.9,   6.0,  -63.723, -29.900, 999.0, 999.0,   790.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  89.1,  910.0,  19.0,  19.0,  99.8,    0.0,   10.0,  10.0, 179.8,   5.4,  -63.723, -29.899, 999.0, 999.0,   837.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  98.0,  905.0,  18.9,  18.9,  99.8,   -0.8,    9.3,   9.3, 175.1,   5.5,  -63.723, -29.899, 999.0, 999.0,   886.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 107.0,  900.0,  19.1,  19.1,  99.9,   -1.6,    8.3,   8.4, 169.0,   5.8,  -63.724, -29.898, 999.0, 999.0,   933.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 117.0,  895.0,  19.4,  19.4,  99.9,   -2.9,    7.0,   7.6, 157.5,   7.5,  -63.724, -29.897, 999.0, 999.0,   981.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 125.6,  890.0,  19.6,  19.6, 100.0,   -4.2,    5.4,   6.8, 142.0,   4.5,  -63.724, -29.897, 999.0, 999.0,  1030.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 135.8,  885.0,  20.0,  19.9,  99.8,   -6.0,    3.2,   6.8, 118.5,   5.0,  -63.723, -29.896, 999.0, 999.0,  1078.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 145.8,  880.0,  20.7,  20.7,  99.9,   -7.0,    0.5,   7.0,  94.4,   5.0,  -63.725, -29.896, 999.0, 999.0,  1128.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 156.0,  875.0,  20.6,  20.6, 100.1,   -7.3,   -1.7,   7.5,  76.9,   4.5,  -63.726, -29.896, 999.0, 999.0,  1177.0,  1.0,  1.0,  2.0,  1.0,  1.0, 99.0
 165.3,  870.0,  20.4,  20.4,  99.9,   -7.3,   -3.5,   8.1,  64.3,   4.0,  -63.727, -29.896, 999.0, 999.0,  1227.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 175.8,  865.0,  20.3,  20.3,  99.8,   -7.3,   -4.4,   8.5,  59.1,   6.0,  -63.726, -29.897, 999.0, 999.0,  1277.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 184.0,  860.0,  20.0,  20.0,  99.8,   -6.6,   -6.0,   8.9,  47.7,   8.5,  -63.728, -29.897, 999.0, 999.0,  1327.0,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
 192.0,  855.0,  19.9,  19.9,  99.7,   -6.5,   -7.2,   9.7,  42.1,   6.0,  -63.729, -29.898, 999.0, 999.0,  1378.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 206.0,  850.0,  19.6,  19.5,  99.2,   -5.3,   -9.5,  10.9,  29.2,   4.5,  -63.730, -29.899, 999.0, 999.0,  1431.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 216.5,  845.0,  19.4,  19.3,  99.1,   -6.0,  -11.0,  12.5,  28.6,   3.7,  -63.730, -29.900, 999.0, 999.0,  1480.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 227.4,  840.0,  19.2,  19.1,  99.2,   -6.9,  -12.5,  14.3,  29.0,   5.5,  -63.731, -29.901, 999.0, 999.0,  1531.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 236.5,  835.0,  19.0,  18.9,  99.3,   -7.9,  -13.2,  15.4,  31.0,   6.0,  -63.732, -29.902, 999.0, 999.0,  1582.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 246.6,  830.0,  18.8,  18.8,  99.9,   -8.4,  -13.8,  16.1,  31.4,   5.5,  -63.732, -29.903, 999.0, 999.0,  1634.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 256.2,  825.0,  18.6,  18.6,  99.9,   -8.5,  -13.6,  16.0,  32.1,   5.5,  -63.733, -29.904, 999.0, 999.0,  1686.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 267.0,  820.0,  18.3,  18.2,  99.8,   -8.4,  -13.6,  16.0,  31.5,   5.5,  -63.734, -29.906, 999.0, 999.0,  1739.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 277.2,  815.0,  18.0,  18.0,  99.7,   -7.5,  -13.2,  15.2,  29.8,   5.3,  -63.735, -29.907, 999.0, 999.0,  1791.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 286.4,  810.0,  17.8,  17.8,  99.7,   -6.3,  -13.1,  14.6,  25.7,   5.5,  -63.736, -29.908, 999.0, 999.0,  1845.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 296.8,  805.0,  17.7,  17.7,  99.6,   -4.1,  -13.8,  14.4,  16.7,   5.1,  -63.736, -29.909, 999.0, 999.0,  1898.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 307.3,  800.0,  17.0,  16.9,  99.4,   -2.9,  -14.2,  14.5,  11.4,   5.0,  -63.737, -29.911, 999.0, 999.0,  1951.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 319.3,  795.0,  16.8,  16.7,  99.4,   -2.8,  -15.2,  15.4,  10.4,   4.0,  -63.737, -29.912, 999.0, 999.0,  2005.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 331.3,  790.0,  16.5,  16.4,  99.6,   -2.3,  -16.1,  16.2,   8.1,   5.0,  -63.737, -29.914, 999.0, 999.0,  2058.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
