Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  896.9,  10.7,   9.3,  91.0,    0.0,    0.0,   0.0,   0.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
   2.0,  895.0,   9.7,   7.5,  86.3,    0.0,   -0.4,   0.4,   0.0,   5.8,  -64.730, -32.130, 999.0, 999.0,  1156.8,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
  10.0,  890.0,   9.4,   6.7,  83.4,    0.1,   -0.8,   0.8, 352.9,   5.2,  -64.730, -32.130, 999.0, 999.0,  1202.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  18.0,  885.0,   8.9,   6.4,  84.2,    0.2,   -1.1,   1.1, 349.7,   5.1,  -64.730, -32.130, 999.0, 999.0,  1248.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  26.5,  880.0,   8.6,   6.5,  87.1,    0.5,   -1.0,   1.1, 335.8,   5.7,  -64.730, -32.130, 999.0, 999.0,  1297.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  34.8,  875.0,   8.2,   6.6,  89.9,    0.6,   -0.9,   1.1, 326.3,   7.3,  -64.730, -32.130, 999.0, 999.0,  1344.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  42.7,  870.0,   8.0,   6.9,  92.3,    0.7,   -1.0,   1.2, 325.0,   6.2,  -64.730, -32.130, 999.0, 999.0,  1391.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  50.7,  865.0,   7.6,   6.9,  94.8,    0.6,   -1.1,   1.3, 331.4,   7.3,  -64.730, -32.130, 999.0, 999.0,  1438.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  58.5,  860.0,   7.3,   6.8,  96.8,    0.8,   -1.3,   1.5, 330.0,   5.7,  -64.730, -32.130, 999.0, 999.0,  1486.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  66.8,  855.0,   6.8,   6.7,  99.1,    1.3,   -1.3,   1.8, 315.7,   5.3,  -64.730, -32.131, 999.0, 999.0,  1535.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  74.7,  850.0,   6.5,   6.1,  97.4,    1.9,   -1.1,   2.2, 300.1,   5.6,  -64.730, -32.131, 999.0, 999.0,  1583.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  83.0,  845.0,   7.5,   5.1,  84.8,    2.4,   -0.9,   2.6, 290.6,   5.3,  -64.729, -32.131, 999.0, 999.0,  1631.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  91.8,  840.0,   7.2,   5.0,  85.5,    2.4,   -0.9,   2.6, 290.0,   5.1,  -64.729, -32.131, 999.0, 999.0,  1680.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 100.4,  835.0,   7.1,   4.4,  83.2,    1.8,   -1.0,   2.1, 298.8,   5.3,  -64.729, -32.131, 999.0, 999.0,  1731.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 109.8,  830.0,   7.4,   0.4,  61.1,    0.6,   -1.3,   1.4, 334.2,   5.4,  -64.729, -32.131, 999.0, 999.0,  1779.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
