Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  960.8,  20.4,  11.6,  57.0,    2.6,    7.1,   7.6, 200.0, 999.0,  -64.212, -31.298, 999.0, 999.0,   490.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
9999.0,  960.0, 999.0, 999.0, 999.0, 9999.0, 9999.0, 999.0, 999.0, 999.0, 9999.000, 999.000, 999.0, 999.0, 99999.0, 99.0,  9.0,  9.0,  9.0,  9.0,  9.0
  10.0,  955.0,  19.4,  12.3,  63.7,    6.2,    4.9,   7.9, 231.7,   5.0,  -64.211, -31.298, 999.0, 999.0,   544.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  18.0,  950.0,  19.0,  11.9,  63.3,    6.5,    5.5,   8.5, 229.8,   5.0,  -64.211, -31.297, 999.0, 999.0,   590.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  27.2,  945.0,  18.6,  11.6,  63.6,    6.4,    6.0,   8.8, 227.2,   5.5,  -64.210, -31.297, 999.0, 999.0,   634.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  35.8,  940.0,  18.4,  11.3,  63.3,    6.0,    6.0,   8.5, 225.0,   4.5,  -64.210, -31.296, 999.0, 999.0,   680.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  43.6,  935.0,  18.3,  11.0,  62.5,    5.2,    5.7,   7.8, 222.5,   4.0,  -64.209, -31.296, 999.0, 999.0,   726.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  53.6,  930.0,  17.9,  10.6,  62.3,    3.0,    5.2,   6.0, 209.7,   5.0,  -64.209, -31.295, 999.0, 999.0,   772.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  62.0,  925.0,  17.8,   9.9,  60.0,    1.6,    4.7,   5.0, 198.8,   4.5,  -64.208, -31.295, 999.0, 999.0,   819.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  71.4,  920.0,  17.6,   8.9,  56.5,   -0.2,    4.7,   4.7, 177.4,   4.5,  -64.209, -31.295, 999.0, 999.0,   864.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
