Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  957.5,  20.6,  20.4,  98.8,    7.4,    6.2,   9.7, 230.0, 999.0,  -64.212, -31.298, 999.0, 999.0,   490.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   5.6,  955.0,  20.0,  19.9,  99.1,    9.7,    0.2,   9.7, 268.7,   4.0,  -64.212, -31.298, 999.0, 999.0,   512.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  16.2,  950.0,  19.8,  19.6,  98.8,    8.0,   -5.2,   9.5, 302.9,   4.0,  -64.212, -31.298, 999.0, 999.0,   556.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  27.6,  945.0,  20.4,  19.8,  96.1,    7.9,   -3.7,   8.8, 295.3,   4.0,  -64.210, -31.299, 999.0, 999.0,   602.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  37.7,  940.0,  21.0,  20.1,  94.5,    6.7,   -2.0,   7.0, 286.3,   5.0,  -64.210, -31.299, 999.0, 999.0,   648.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  49.5,  935.0,  21.1,  20.0,  93.6,    5.7,   -1.6,   5.9, 285.8,   3.5,  -64.209, -31.299, 999.0, 999.0,   695.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  61.0,  930.0,  21.0,  19.7,  92.6,    4.9,   -1.1,   5.0, 282.2,   4.5,  -64.208, -31.299, 999.0, 999.0,   741.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  71.4,  925.0,  20.4,  19.4,  94.1,    4.0,   -0.1,   4.0, 271.4,   4.5,  -64.208, -31.299, 999.0, 999.0,   788.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  82.7,  920.0,  20.1,  19.1,  93.8,    1.6,    1.5,   2.2, 225.7,   3.5,  -64.207, -31.299, 999.0, 999.0,   835.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  93.3,  915.0,  20.4,  19.2,  92.8,    0.2,    3.1,   3.1, 182.8,   4.7,  -64.207, -31.299, 999.0, 999.0,   882.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 103.7,  910.0,  20.1,  18.6,  91.2,   -1.3,    4.3,   4.5, 163.4,   4.0,  -64.207, -31.299, 999.0, 999.0,   930.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 116.3,  905.0,  20.3,  18.5,  89.4,   -2.2,    5.8,   6.2, 159.2,   4.0,  -64.208, -31.298, 999.0, 999.0,   978.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 128.8,  900.0,  20.2,  17.9,  86.8,   -2.6,    7.2,   7.7, 160.5,   4.5,  -64.208, -31.297, 999.0, 999.0,  1025.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 139.6,  895.0,  20.3,  17.7,  85.0,   -1.6,    7.5,   7.7, 168.0,   4.5,  -64.208, -31.296, 999.0, 999.0,  1074.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 150.2,  890.0,  20.7,  18.1,  85.3,   -0.2,    7.0,   7.0, 178.4,   5.0,  -64.209, -31.296, 999.0, 999.0,  1123.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 160.5,  885.0,  20.3,  17.9,  86.1,    0.8,    5.9,   6.0, 187.2,   4.5,  -64.208, -31.295, 999.0, 999.0,  1171.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 171.2,  880.0,  20.0,  17.6,  86.0,    1.7,    5.1,   5.4, 198.5,   4.5,  -64.208, -31.295, 999.0, 999.0,  1220.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 182.9,  875.0,  19.9,  17.4,  85.4,    3.2,    5.2,   6.1, 211.6,   4.5,  -64.208, -31.294, 999.0, 999.0,  1270.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 193.6,  870.0,  20.6,  17.6,  82.5,    4.2,    6.3,   7.5, 213.7,   4.5,  -64.208, -31.294, 999.0, 999.0,  1319.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 205.3,  865.0,  20.4,  16.8,  79.6,    4.7,    7.4,   8.8, 212.3,   4.5,  -64.207, -31.293, 999.0, 999.0,  1369.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 217.1,  860.0,  19.9,  16.4,  80.2,    4.4,    7.6,   8.8, 210.1,   4.6,  -64.206, -31.292, 999.0, 999.0,  1420.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
