Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  952.7,  21.3,  19.9,  91.7,    2.5,   -3.3,   4.1, 323.0, 999.0,  -64.212, -31.298, 999.0, 999.0,   490.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   3.8,  950.0,  20.6,  19.2,  91.4,    0.3,   -3.7,   3.7, 355.2,   4.5,  -64.212, -31.298, 999.0, 999.0,   512.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  12.9,  945.0,  20.4,  19.6,  95.2,   -0.1,   -3.9,   3.9,   2.1,   4.0,  -64.212, -31.298, 999.0, 999.0,   558.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  21.2,  940.0,  20.2,  19.6,  96.3,   -0.3,   -4.4,   4.4,   3.9,   6.0,  -64.212, -31.299, 999.0, 999.0,   604.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  30.5,  935.0,  20.0,  19.5,  96.8,   -1.2,   -5.0,   5.1,  13.0,   5.5,  -64.212, -31.299, 999.0, 999.0,   651.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  38.8,  930.0,  19.8,  19.3,  97.2,   -2.0,   -5.3,   5.7,  20.5,   7.0,  -64.212, -31.300, 999.0, 999.0,   697.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  47.3,  925.0,  19.6,  19.2,  97.2,   -2.6,   -5.7,   6.3,  24.7,   5.0,  -64.212, -31.300, 999.0, 999.0,   743.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  56.4,  920.0,  19.4,  19.0,  97.3,   -2.9,   -5.6,   6.3,  27.2,   5.0,  -64.213, -31.300, 999.0, 999.0,   790.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  64.9,  915.0,  19.2,  18.7,  97.3,   -2.8,   -5.5,   6.2,  27.0,   5.0,  -64.213, -31.301, 999.0, 999.0,   837.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  73.4,  910.0,  18.8,  18.5,  98.0,   -2.7,   -5.5,   6.1,  26.1,   6.5,  -64.213, -31.301, 999.0, 999.0,   884.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  82.5,  905.0,  18.5,  18.3,  98.7,   -2.9,   -5.4,   6.2,  28.2,   5.5,  -64.213, -31.302, 999.0, 999.0,   932.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  91.5,  900.0,  18.2,  18.0,  99.1,   -3.1,   -5.8,   6.6,  28.4,   5.0,  -64.214, -31.302, 999.0, 999.0,   980.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  99.7,  895.0,  18.0,  17.9,  99.6,   -3.1,   -6.1,   6.8,  26.9,   6.0,  -64.214, -31.303, 999.0, 999.0,  1028.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 108.3,  890.0,  17.7,  17.6,  99.4,   -2.9,   -6.3,   6.9,  24.8,   6.0,  -64.214, -31.303, 999.0, 999.0,  1076.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 116.7,  885.0,  17.5,  17.4,  99.8,   -2.9,   -6.3,   6.9,  24.7,   6.0,  -64.215, -31.303, 999.0, 999.0,  1124.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 124.6,  880.0,  17.2,  17.1,  99.3,   -2.9,   -6.3,   6.9,  24.9,   6.0,  -64.215, -31.304, 999.0, 999.0,  1172.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 133.0,  875.0,  17.0,  16.9,  99.6,   -3.0,   -6.4,   7.1,  24.6,   6.0,  -64.215, -31.304, 999.0, 999.0,  1222.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 141.5,  870.0,  16.7,  16.7,  99.9,   -2.8,   -6.9,   7.5,  22.2,   5.0,  -64.215, -31.305, 999.0, 999.0,  1270.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 150.3,  865.0,  16.5,  16.5,  99.9,   -2.8,   -7.0,   7.5,  21.7,   6.0,  -64.216, -31.305, 999.0, 999.0,  1320.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 158.7,  860.0,  16.3,  16.2,  99.8,   -2.7,   -7.0,   7.5,  20.9,   6.0,  -64.216, -31.306, 999.0, 999.0,  1370.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 167.6,  855.0,  16.2,  16.2, 100.0,   -2.1,   -7.4,   7.7,  16.0,   5.0,  -64.216, -31.307, 999.0, 999.0,  1419.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 176.0,  850.0,  16.1,  16.1, 100.0,   -1.8,   -8.0,   8.2,  12.7,   5.5,  -64.216, -31.307, 999.0, 999.0,  1469.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
