Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  891.8,  11.3,   9.5,  88.5,   -3.0,   -1.0,   3.2,  72.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
   2.5,  890.0,   9.0,   8.1,  94.4,   -1.6,    0.2,   1.6,  97.1,   5.6,  -64.730, -32.130, 999.0, 999.0,  1155.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  11.0,  885.0,   8.3,   7.5,  95.0,   -1.7,   -0.6,   1.8,  70.6,   6.0,  -64.730, -32.130, 999.0, 999.0,  1201.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  19.0,  880.0,   7.9,   7.5,  97.2,   -1.3,   -1.3,   1.8,  45.0,   4.8,  -64.730, -32.130, 999.0, 999.0,  1249.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  28.7,  875.0,   7.8,   7.1,  95.2,   -0.4,   -1.8,   1.9,  12.2,   3.2,  -64.730, -32.130, 999.0, 999.0,  1295.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  40.0,  870.0,   7.4,   6.7,  95.4,    0.2,   -2.0,   2.0, 354.3,   4.1,  -64.730, -32.130, 999.0, 999.0,  1341.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  49.3,  865.0,   6.9,   6.6,  98.3,    0.3,   -1.7,   1.7, 350.0,   5.7,  -64.730, -32.131, 999.0, 999.0,  1393.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  59.0,  860.0,   6.6,   6.4,  98.8,    0.5,   -1.0,   1.1, 333.4,   5.0,  -64.730, -32.131, 999.0, 999.0,  1440.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  70.4,  855.0,   6.3,   6.3, 100.0,    1.2,   -0.1,   1.2, 274.6,   3.7,  -64.730, -32.131, 999.0, 999.0,  1486.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  82.2,  850.0,   6.0,   6.0, 100.0,    1.9,    0.1,   1.9, 267.0,   3.3,  -64.730, -32.131, 999.0, 999.0,  1535.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  93.4,  845.0,   5.8,   5.8, 100.0,    1.8,   -0.1,   1.8, 273.3,   3.9,  -64.730, -32.131, 999.0, 999.0,  1583.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 102.8,  840.0,   5.4,   5.4, 100.0,    1.5,   -0.3,   1.5, 281.3,   5.5,  -64.730, -32.131, 999.0, 999.0,  1633.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 113.4,  835.0,   5.2,   5.2, 100.0,    1.3,   -0.7,   1.5, 299.6,   3.9,  -64.730, -32.131, 999.0, 999.0,  1680.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 124.5,  830.0,   5.0,   4.9, 100.0,    1.1,   -1.3,   1.7, 319.8,   4.0,  -64.729, -32.131, 999.0, 999.0,  1730.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 136.2,  825.0,   4.7,   4.7, 100.0,    0.6,   -0.9,   1.1, 325.7,   4.5,  -64.729, -32.131, 999.0, 999.0,  1780.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 146.6,  820.0,   4.4,   4.4, 100.0,   -0.3,   -0.2,   0.4,  58.0,   4.6,  -64.729, -32.131, 999.0, 999.0,  1828.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 156.8,  815.0,   5.5,   5.0,  96.5,   -1.2,    0.2,   1.2,  99.5,   3.7,  -64.729, -32.131, 999.0, 999.0,  1879.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 170.5,  810.0,   6.0,   5.0,  93.1,   -0.3,    0.3,   0.4, 129.8,   2.7,  -64.729, -32.131, 999.0, 999.0,  1928.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 183.0,  805.0,   5.9,   4.6,  91.2,    1.1,   -1.0,   1.5, 312.3,   4.2,  -64.729, -32.131, 999.0, 999.0,  1979.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 193.0,  800.0,   6.1,   4.3,  88.1,    0.8,   -2.4,   2.5, 341.6,   7.9,  -64.729, -32.131, 999.0, 999.0,  2034.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 203.6,  795.0,   6.2,   4.3,  87.5,   -0.4,   -2.7,   2.7,   7.6,   5.0,  -64.729, -32.131, 999.0, 999.0,  2082.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 214.5,  790.0,   6.5,   2.1,  73.7,   -0.5,   -1.5,   1.6,  16.7,   3.4,  -64.729, -32.132, 999.0, 999.0,  2133.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 225.6,  785.0,   6.7,   1.6,  70.2,    1.0,   -0.4,   1.1, 294.6,   4.6,  -64.729, -32.132, 999.0, 999.0,  2185.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
