Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  883.0,  26.5,  19.1,  63.7,   -2.7,   -2.9,   3.9,  43.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
   5.7,  880.0,  24.8,  16.8,  61.2,   -2.4,   -2.6,   3.5,  42.1,   4.9,  -64.730, -32.130, 999.0, 999.0,  1170.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  16.3,  875.0,  24.3,  16.4,  61.5,   -3.2,   -3.7,   4.9,  40.9,   3.6,  -64.730, -32.130, 999.0, 999.0,  1218.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  27.2,  870.0,  23.9,  16.6,  63.7,   -3.2,   -4.1,   5.2,  38.0,   4.0,  -64.731, -32.131, 999.0, 999.0,  1270.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  38.7,  865.0,  23.4,  16.8,  66.3,   -2.9,   -4.1,   5.0,  35.4,   4.8,  -64.731, -32.131, 999.0, 999.0,  1321.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  51.0,  860.0,  22.9,  16.8,  68.5,   -2.7,   -4.0,   4.8,  34.0,   4.7,  -64.732, -32.132, 999.0, 999.0,  1372.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  62.5,  855.0,  22.5,  16.5,  69.3,   -2.5,   -3.9,   4.6,  32.7,   3.9,  -64.732, -32.132, 999.0, 999.0,  1422.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  73.3,  850.0,  22.0,  16.5,  71.3,   -2.3,   -3.6,   4.3,  32.6,   4.2,  -64.732, -32.132, 999.0, 999.0,  1473.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  84.0,  845.0,  21.5,  16.3,  72.3,   -2.0,   -3.2,   3.8,  32.0,   5.8,  -64.732, -32.133, 999.0, 999.0,  1525.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  93.0,  840.0,  21.1,  16.0,  72.7,   -1.9,   -3.1,   3.6,  31.5,   6.2,  -64.733, -32.133, 999.0, 999.0,  1575.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 101.8,  835.0,  20.6,  16.0,  75.1,   -1.9,   -3.0,   3.6,  32.3,   4.1,  -64.733, -32.133, 999.0, 999.0,  1628.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 111.4,  830.0,  20.0,  16.1,  78.4,   -1.9,   -2.8,   3.4,  33.4,   7.1,  -64.733, -32.134, 999.0, 999.0,  1680.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 121.8,  825.0,  19.7,  15.4,  76.3,   -2.1,   -2.6,   3.3,  38.7,   5.5,  -64.733, -32.134, 999.0, 999.0,  1733.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 134.0,  820.0,  19.2,  15.4,  78.4,   -2.8,   -2.2,   3.6,  51.8,   4.2,  -64.734, -32.134, 999.0, 999.0,  1785.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
