Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  892.2,   9.5,   9.4,  99.0,   -2.1,    0.2,   2.1,  95.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
   4.5,  890.0,   8.0,   7.9, 100.0,   -2.1,    0.4,   2.1, 100.8,   4.3,  -64.730, -32.130, 999.0, 999.0,  1159.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  15.4,  885.0,   7.7,   7.7, 100.0,   -2.7,    0.6,   2.8, 103.1,   4.0,  -64.730, -32.130, 999.0, 999.0,  1206.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  25.8,  880.0,   7.4,   7.4,  99.8,   -3.0,    0.9,   3.1, 106.7,   5.1,  -64.731, -32.130, 999.0, 999.0,  1254.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  35.6,  875.0,   7.2,   7.2, 100.0,   -2.6,    0.7,   2.7, 105.7,   5.5,  -64.731, -32.130, 999.0, 999.0,  1299.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  46.0,  870.0,   7.0,   7.0, 100.0,   -2.1,    0.0,   2.1,  90.0,   4.3,  -64.731, -32.130, 999.0, 999.0,  1347.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  55.8,  865.0,   6.7,   6.7, 100.0,   -1.6,   -0.3,   1.6,  79.4,   5.1,  -64.731, -32.130, 999.0, 999.0,  1395.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  66.0,  860.0,   6.5,   6.5, 100.0,   -1.3,    0.0,   1.3,  90.0,   3.8,  -64.732, -32.130, 999.0, 999.0,  1441.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  75.8,  855.0,   6.3,   6.3, 100.0,   -1.3,    0.5,   1.4, 110.3,   5.4,  -64.732, -32.130, 999.0, 999.0,  1490.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  85.8,  850.0,   6.0,   6.0, 100.0,   -1.5,    0.7,   1.7, 115.0,   4.0,  -64.732, -32.130, 999.0, 999.0,  1538.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
