Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  884.5,  21.4,  12.2,  55.8,   -4.4,   -3.8,   5.8,  49.0,   0.0,  -64.730, -32.130, 999.0, 999.0,  1139.4,  3.0,  3.0,  3.0,  1.0,  1.0, 99.0
   8.2,  880.0,  20.0,  10.6,  54.7,   -4.3,   -5.0,   6.6,  40.8,   6.4,  -64.730, -32.130, 999.0, 999.0,  1183.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  16.3,  875.0,  19.5,  10.4,  55.7,   -5.0,   -6.0,   7.9,  39.8,   5.0,  -64.731, -32.131, 999.0, 999.0,  1231.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  24.8,  870.0,  19.0,  10.5,  57.7,   -5.2,   -6.0,   7.9,  40.9,   5.9,  -64.731, -32.131, 999.0, 999.0,  1282.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  32.4,  865.0,  18.6,  10.4,  59.0,   -5.3,   -5.6,   7.7,  43.2,   6.1,  -64.732, -32.132, 999.0, 999.0,  1331.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  39.6,  860.0,  18.1,  10.4,  60.6,   -5.7,   -5.7,   8.0,  45.0,   6.7,  -64.732, -32.132, 999.0, 999.0,  1380.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  47.8,  855.0,  17.6,  10.3,  62.2,   -5.8,   -5.8,   8.2,  45.2,   6.0,  -64.731, -32.132, 999.0, 999.0,  1431.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  55.9,  850.0,  17.1,  10.0,  62.9,   -5.6,   -5.8,   8.1,  44.0,   8.6,  -64.733, -32.133, 999.0, 999.0,  1481.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  64.0,  845.0,  16.6,  10.0,  64.8,   -5.2,   -6.0,   7.9,  40.9,   7.8,  -64.733, -32.133, 999.0, 999.0,  1530.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  71.4,  840.0,  16.1,   9.8,  66.2,   -4.8,   -6.3,   8.0,  37.1,   7.2,  -64.734, -32.134, 999.0, 999.0,  1581.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  78.7,  835.0,  15.6,   9.7,  67.8,   -4.4,   -6.7,   8.1,  33.3,   6.6,  -64.734, -32.134, 999.0, 999.0,  1632.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  86.8,  830.0,  15.1,   9.4,  68.7,   -4.2,   -6.9,   8.1,  31.3,   5.8,  -64.735, -32.135, 999.0, 999.0,  1683.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  96.7,  825.0,  14.6,   9.3,  70.5,   -3.9,   -6.9,   7.9,  29.2,   5.6,  -64.735, -32.135, 999.0, 999.0,  1735.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 107.0,  820.0,  14.2,   9.2,  72.0,   -4.0,   -6.8,   7.9,  30.5,   5.3,  -64.735, -32.136, 999.0, 999.0,  1785.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 117.0,  815.0,  13.7,   9.1,  73.8,   -4.2,   -6.8,   8.0,  31.7,   4.9,  -64.736, -32.136, 999.0, 999.0,  1838.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 127.4,  810.0,  13.2,   9.1,  76.3,   -4.7,   -6.7,   8.2,  35.4,   5.1,  -64.736, -32.137, 999.0, 999.0,  1890.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 137.4,  805.0,  12.7,   9.0,  78.2,   -4.9,   -6.8,   8.4,  35.8,   5.4,  -64.737, -32.138, 999.0, 999.0,  1940.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 146.6,  800.0,  12.1,   8.9,  80.4,   -4.8,   -7.0,   8.5,  34.4,   4.5,  -64.737, -32.138, 999.0, 999.0,  1994.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 156.2,  795.0,  11.7,   8.8,  82.3,   -4.1,   -7.4,   8.4,  29.1,   5.4,  -64.738, -32.139, 999.0, 999.0,  2047.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 166.0,  790.0,  11.2,   8.6,  83.9,   -3.3,   -7.5,   8.2,  23.7,   4.3,  -64.738, -32.139, 999.0, 999.0,  2099.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 176.5,  785.0,  10.7,   8.5,  86.3,   -3.0,   -7.3,   7.9,  22.3,   5.4,  -64.739, -32.140, 999.0, 999.0,  2152.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 186.0,  780.0,  10.2,   8.2,  87.5,   -2.7,   -7.1,   7.6,  20.8,   6.0,  -64.739, -32.141, 999.0, 999.0,  2207.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 195.6,  775.0,   9.8,   8.2,  89.8,   -1.9,   -7.1,   7.3,  15.4,   5.5,  -64.739, -32.141, 999.0, 999.0,  2259.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 205.8,  770.0,   9.3,   8.1,  91.8,   -1.0,   -6.9,   7.0,   8.2,   4.3,  -64.739, -32.142, 999.0, 999.0,  2313.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 215.8,  765.0,   8.9,   8.1,  94.5,   -0.6,   -6.8,   6.8,   5.0,   5.1,  -64.739, -32.143, 999.0, 999.0,  2367.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 226.6,  760.0,   8.4,   8.0,  97.3,   -0.4,   -6.5,   6.5,   3.3,   7.4,  -64.739, -32.143, 999.0, 999.0,  2421.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 236.6,  755.0,   8.0,   7.8,  98.1,    0.2,   -6.1,   6.1, 358.5,   5.9,  -64.739, -32.144, 999.0, 999.0,  2477.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 247.3,  750.0,   7.8,   7.4,  97.6,    0.7,   -5.8,   5.8, 352.8,   4.5,  -64.739, -32.144, 999.0, 999.0,  2531.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 258.3,  745.0,   7.4,   7.4, 100.0,    1.0,   -5.8,   5.9, 350.0,   6.1,  -64.739, -32.145, 999.0, 999.0,  2586.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 269.3,  740.0,   7.1,   7.1,  99.9,    1.5,   -6.0,   6.2, 346.0,   4.9,  -64.739, -32.146, 999.0, 999.0,  2641.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 280.2,  735.0,   6.8,   6.8, 100.0,    2.1,   -5.7,   6.1, 339.5,   5.6,  -64.739, -32.146, 999.0, 999.0,  2699.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 291.7,  730.0,   6.5,   6.5, 100.0,    2.8,   -5.0,   5.7, 331.1,   3.1,  -64.739, -32.147, 999.0, 999.0,  2753.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 303.6,  725.0,   6.2,   6.2, 100.0,    3.5,   -4.2,   5.5, 320.5,   3.8,  -64.738, -32.147, 999.0, 999.0,  2810.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 313.8,  720.0,   5.9,   5.9, 100.0,    4.3,   -3.2,   5.4, 307.1,   6.7,  -64.738, -32.148, 999.0, 999.0,  2869.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 324.6,  715.0,   5.6,   4.6,  93.2,    5.3,   -2.6,   5.9, 296.5,   5.3,  -64.737, -32.148, 999.0, 999.0,  2923.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 335.2,  710.0,   5.5,   4.6,  93.8,    6.0,   -2.9,   6.7, 295.8,   5.1,  -64.737, -32.148, 999.0, 999.0,  2980.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 345.3,  705.0,   5.3,   4.4,  93.9,    6.1,   -3.2,   6.9, 297.7,   5.8,  -64.736, -32.148, 999.0, 999.0,  3040.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 354.6,  700.0,   4.9,   4.0,  93.7,    5.7,   -3.1,   6.5, 298.4,   7.3,  -64.735, -32.149, 999.0, 999.0,  3098.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 364.0,  695.0,   4.5,   3.6,  94.2,    5.5,   -3.1,   6.3, 299.4,   4.7,  -64.735, -32.149, 999.0, 999.0,  3156.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 374.8,  690.0,   4.0,   3.5,  96.3,    5.3,   -4.0,   6.6, 306.9,   5.1,  -64.734, -32.149, 999.0, 999.0,  3216.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 386.8,  685.0,   3.3,   3.3,  99.9,    5.4,   -4.9,   7.3, 312.2,   5.0,  -64.734, -32.150, 999.0, 999.0,  3275.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 398.7,  680.0,   3.2,   3.2, 100.0,    5.1,   -5.3,   7.4, 316.1,   5.2,  -64.733, -32.150, 999.0, 999.0,  3335.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 412.7,  675.0,   2.8,   2.8, 100.0,    4.6,   -5.7,   7.3, 321.1,   4.2,  -64.732, -32.151, 999.0, 999.0,  3395.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 425.0,  670.0,   2.4,   2.3,  99.1,    5.6,   -5.6,   7.9, 315.0,   6.6,  -64.732, -32.152, 999.0, 999.0,  3455.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 437.3,  665.0,   1.8,   1.8, 100.0,    7.1,   -4.6,   8.4, 303.0,   6.7,  -64.731, -32.152, 999.0, 999.0,  3514.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 449.7,  660.0,   1.6,   1.6, 100.0,    7.8,   -3.6,   8.6, 294.8,   4.5,  -64.730, -32.153, 999.0, 999.0,  3575.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 461.7,  655.0,   1.1,   1.1, 100.0,    8.8,   -2.7,   9.2, 287.3,   5.7,  -64.729, -32.153, 999.0, 999.0,  3637.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 475.7,  650.0,   0.5,  -5.3,  64.7,   11.0,   -1.4,  11.1, 277.1,   3.6,  -64.727, -32.153, 999.0, 999.0,  3699.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 489.4,  645.0,   1.5,  -9.3,  44.3,   12.5,   -1.1,  12.5, 275.0,   7.6,  -64.726, -32.153, 999.0, 999.0,  3762.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 502.7,  640.0,   3.1, -10.7,  35.8,   12.4,   -0.6,  12.4, 272.9,   5.0,  -64.724, -32.153, 999.0, 999.0,  3824.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
