Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  969.2,  19.9,  14.0,  68.8,    0.0,    0.0,   0.0,   0.0, 999.0,  -63.726, -29.906, 999.0, 999.0,   341.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   7.5,  965.0,  21.4,  13.8,  62.0,    0.2,   -0.5,   0.5, 338.0,   4.7,  -63.726, -29.906, 999.0, 999.0,   378.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  16.6,  960.0,  22.6,  13.5,  56.4,   -1.8,   -1.4,   2.2,  51.6,   5.5,  -63.726, -29.906, 999.0, 999.0,   423.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  26.0,  955.0,  22.9,  13.1,  54.0,   -4.0,   -2.9,   4.9,  54.1,   4.5,  -63.726, -29.906, 999.0, 999.0,   469.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  34.5,  950.0,  22.7,  12.7,  53.2,   -6.1,   -3.9,   7.2,  57.8,   5.0,  -63.727, -29.906, 999.0, 999.0,   514.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  42.5,  945.0,  22.5,  12.6,  53.4,   -7.4,   -4.6,   8.8,  58.0,   5.5,  -63.727, -29.907, 999.0, 999.0,   560.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  50.8,  940.0,  22.2,  12.4,  53.7,   -8.7,   -5.4,  10.2,  57.9,   6.0,  -63.728, -29.907, 999.0, 999.0,   606.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  59.2,  935.0,  22.0,  12.4,  54.5,  -10.1,   -6.2,  11.8,  58.6,   5.0,  -63.729, -29.908, 999.0, 999.0,   652.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  67.3,  930.0,  22.1,  12.4,  54.0,  -11.3,   -7.1,  13.4,  57.8,   5.0,  -63.730, -29.908, 999.0, 999.0,   700.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  75.3,  925.0,  21.8,  11.9,  53.2,  -12.5,   -8.1,  14.9,  56.9,   7.0,  -63.731, -29.909, 999.0, 999.0,   747.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  83.8,  920.0,  21.6,  11.9,  53.8,  -13.4,   -8.7,  16.0,  57.0,   5.0,  -63.732, -29.909, 999.0, 999.0,   794.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  93.2,  915.0,  21.2,  11.6,  54.3,  -13.4,   -9.2,  16.2,  55.4,   6.0,  -63.733, -29.910, 999.0, 999.0,   841.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 101.7,  910.0,  21.0,  11.5,  54.4,  -12.9,   -9.4,  16.0,  53.9,   6.0,  -63.733, -29.911, 999.0, 999.0,   888.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 110.6,  905.0,  20.8,  11.2,  54.1,  -12.1,   -9.2,  15.2,  52.7,   5.0,  -63.736, -29.912, 999.0, 999.0,   936.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 119.6,  900.0,  20.6,  10.8,  53.5,  -11.3,   -9.2,  14.6,  50.9,   5.0,  -63.737, -29.912, 999.0, 999.0,   984.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 128.5,  895.0,  20.3,  10.2,  52.3,  -10.9,   -9.2,  14.3,  49.8,   5.5,  -63.738, -29.913, 999.0, 999.0,  1032.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 137.8,  890.0,  20.0,   9.3,  50.0,  -10.8,   -9.7,  14.5,  48.2,   6.0,  -63.739, -29.914, 999.0, 999.0,  1080.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
