Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  970.8,  26.1,  17.5,  59.0,   -6.6,   -5.5,   8.6,  50.0, 999.0,  -63.726, -29.908, 999.0, 999.0,   341.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
9999.0,  970.0, 999.0, 999.0, 999.0, 9999.0, 9999.0, 999.0, 999.0, 999.0, 9999.000, 999.000, 999.0, 999.0, 99999.0, 99.0,  9.0,  9.0,  9.0,  9.0,  9.0
  11.8,  965.0,  25.8,  17.1,  58.7,   -2.8,   -8.2,   8.6,  18.7,   4.5,  -63.726, -29.908, 999.0, 999.0,   394.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  22.0,  960.0,  25.5,  16.8,  58.7,   -0.6,   -8.7,   8.7,   3.9,   4.5,  -63.726, -29.909, 999.0, 999.0,   440.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  31.3,  955.0,  25.0,  16.9,  60.5,   -0.6,   -8.9,   8.9,   3.9,   5.0,  -63.726, -29.909, 999.0, 999.0,   486.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  41.2,  950.0,  24.6,  17.0,  62.6,   -0.3,   -8.9,   8.9,   1.9,   5.5,  -63.726, -29.910, 999.0, 999.0,   532.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  50.7,  945.0,  24.2,  16.9,  63.8,   -0.5,   -9.4,   9.4,   3.0,   5.3,  -63.726, -29.911, 999.0, 999.0,   578.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  59.6,  940.0,  23.7,  16.7,  64.9,    0.2,   -9.6,   9.6, 358.8,   5.0,  -63.726, -29.912, 999.0, 999.0,   625.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  68.0,  935.0,  23.3,  16.9,  67.1,    0.2,   -9.9,   9.9, 358.8,   6.0,  -63.726, -29.912, 999.0, 999.0,   672.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
  75.2,  930.0,  22.8,  16.6,  68.0,    0.8,  -10.7,  10.8, 355.6,   6.3,  -63.726, -29.913, 999.0, 999.0,   718.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  83.0,  925.0,  22.4,  16.7,  70.4,    1.5,  -11.3,  11.4, 352.2,   5.7,  -63.726, -29.914, 999.0, 999.0,   766.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
