Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  976.7,  20.6,   8.3,  45.1,   -1.0,    0.0,   1.0,  90.0, 999.0,  -63.726, -29.906, 999.0, 999.0,   341.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   2.8,  975.0,  20.3,   7.4,  43.3,   -2.3,    0.9,   2.5, 111.4,   5.5,  -63.726, -29.906, 999.0, 999.0,   356.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  10.5,  970.0,  20.4,   7.1,  42.2,   -3.1,    1.1,   3.3, 110.1,   6.0,  -63.726, -29.906, 999.0, 999.0,   399.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  19.1,  965.0,  20.4,   6.7,  41.2,   -4.1,    1.5,   4.3, 110.4,   4.5,  -63.725, -29.906, 999.0, 999.0,   444.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  28.3,  960.0,  20.2,   5.9,  39.2,   -4.9,    1.9,   5.3, 111.3,   6.0,  -63.727, -29.906, 999.0, 999.0,   489.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  37.7,  955.0,  19.9,   5.6,  39.0,   -5.0,    2.5,   5.6, 116.6,   5.0,  -63.726, -29.905, 999.0, 999.0,   534.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  47.0,  950.0,  19.5,   5.2,  39.1,   -5.1,    3.0,   5.9, 120.0,   5.3,  -63.728, -29.905, 999.0, 999.0,   580.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  56.5,  945.0,  19.2,   4.5,  38.0,   -5.8,    3.2,   6.7, 119.0,   5.0,  -63.728, -29.905, 999.0, 999.0,   625.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  65.5,  940.0,  18.8,   3.9,  37.1,   -6.4,    3.5,   7.3, 118.5,   5.5,  -63.729, -29.905, 999.0, 999.0,   671.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  74.2,  935.0,  18.5,   2.5,  34.4,   -7.5,    3.3,   8.2, 113.8,   6.0,  -63.730, -29.904, 999.0, 999.0,   715.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  82.0,  930.0,  18.1,   2.1,  34.2,   -7.9,    4.2,   8.9, 118.0,   6.0,  -63.730, -29.904, 999.0, 999.0,   762.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  91.0,  925.0,  17.8,   2.2,  35.2,   -7.7,    5.0,   9.2, 123.0,   4.0,  -63.731, -29.904, 999.0, 999.0,   809.0,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
 100.0,  920.0,  17.5,   3.1,  38.2,   -7.4,    6.0,   9.5, 129.0,   5.5,  -63.732, -29.903, 999.0, 999.0,   855.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 109.0,  915.0,  17.2,   3.9,  41.3,   -6.4,    6.3,   8.9, 134.5,   6.0,  -63.732, -29.903, 999.0, 999.0,   901.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 118.0,  910.0,  16.7,   4.2,  43.4,   -5.7,    6.1,   8.3, 136.9,   4.5,  -63.733, -29.902, 999.0, 999.0,   948.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 126.8,  905.0,  16.3,   5.2,  47.8,   -5.3,    6.1,   8.0, 139.0,   4.5,  -63.734, -29.902, 999.0, 999.0,   994.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 135.7,  900.0,  15.8,   5.5,  50.3,   -4.8,    6.1,   7.8, 141.7,   5.5,  -63.734, -29.901, 999.0, 999.0,  1042.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 144.5,  895.0,  15.5,   5.4,  51.2,   -4.5,    6.6,   8.0, 145.7,   5.5,  -63.734, -29.901, 999.0, 999.0,  1089.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 154.2,  890.0,  15.0,   5.6,  53.4,   -4.6,    7.0,   8.4, 146.7,   4.8,  -63.735, -29.900, 999.0, 999.0,  1137.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 163.8,  885.0,  14.6,   6.0,  56.4,   -5.0,    7.6,   9.1, 146.8,   5.0,  -63.735, -29.900, 999.0, 999.0,  1184.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 173.5,  880.0,  14.1,   6.2,  58.9,   -5.5,    7.9,   9.6, 145.4,   5.5,  -63.736, -29.899, 999.0, 999.0,  1232.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 182.6,  875.0,  13.8,   6.2,  60.3,   -5.7,    8.1,   9.9, 145.0,   5.0,  -63.736, -29.898, 999.0, 999.0,  1280.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 191.6,  870.0,  13.3,   6.6,  63.6,   -6.0,    8.6,  10.5, 145.3,   5.2,  -63.737, -29.897, 999.0, 999.0,  1328.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 201.3,  865.0,  12.8,   7.0,  67.6,   -6.4,    9.1,  11.1, 144.9,   6.0,  -63.738, -29.897, 999.0, 999.0,  1377.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 210.8,  860.0,  12.5,   7.4,  71.1,   -6.7,    9.6,  11.7, 145.4,   5.2,  -63.738, -29.896, 999.0, 999.0,  1426.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 219.8,  855.0,  12.0,   7.4,  73.5,   -6.9,    9.9,  12.1, 145.1,   6.0,  -63.739, -29.895, 999.0, 999.0,  1475.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 230.0,  850.0,  11.6,   7.5,  75.7,   -6.9,   10.2,  12.3, 145.9,   5.0,  -63.740, -29.894, 999.0, 999.0,  1526.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 239.1,  845.0,  11.2,   7.0,  74.9,   -7.1,   10.1,  12.3, 144.9,   5.0,  -63.740, -29.893, 999.0, 999.0,  1573.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 248.8,  840.0,  11.0,   6.6,  74.4,   -7.1,    9.8,  12.1, 144.0,   4.5,  -63.741, -29.893, 999.0, 999.0,  1622.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 258.9,  835.0,  10.7,   5.6,  70.8,   -6.2,    9.3,  11.1, 146.3,   6.0,  -63.742, -29.892, 999.0, 999.0,  1672.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 267.5,  830.0,  10.4,   5.1,  69.8,   -5.6,    8.9,  10.5, 147.6,   6.5,  -63.742, -29.891, 999.0, 999.0,  1722.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 277.3,  825.0,  10.0,   5.3,  72.2,   -5.0,    8.7,  10.0, 150.1,   6.0,  -63.743, -29.890, 999.0, 999.0,  1772.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 288.0,  820.0,   9.8,   4.2,  67.9,   -5.6,    8.6,  10.3, 146.9,   5.0,  -63.743, -29.889, 999.0, 999.0,  1823.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 297.0,  815.0,   9.5,   2.5,  61.5,   -6.1,    8.5,  10.5, 144.3,   5.0,  -63.744, -29.889, 999.0, 999.0,  1874.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 307.4,  810.0,   9.0,   1.9,  60.9,   -7.3,    8.1,  10.9, 138.2,   5.0,  -63.745, -29.888, 999.0, 999.0,  1925.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 316.5,  805.0,   8.6,   1.2,  60.0,   -7.6,    7.5,  10.7, 134.7,   6.0,  -63.745, -29.887, 999.0, 999.0,  1976.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 326.0,  800.0,   8.2,   0.6,  58.8,   -8.3,    6.9,  10.8, 129.7,   6.0,  -63.746, -29.886, 999.0, 999.0,  2028.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 335.3,  795.0,   8.1,  -3.7,  42.9,   -8.2,    6.8,  10.6, 129.5,   4.5,  -63.747, -29.886, 999.0, 999.0,  2079.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 345.0,  790.0,   7.8,  -5.8,  37.6,   -7.5,    5.9,   9.6, 128.0,   5.2,  -63.748, -29.885, 999.0, 999.0,  2131.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 354.2,  785.0,   7.3,  -6.8,  36.1,   -6.5,    5.8,   8.7, 131.9,   5.5,  -63.748, -29.885, 999.0, 999.0,  2184.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 364.8,  780.0,   7.1,  -6.6,  37.0,   -5.8,    5.3,   7.9, 132.5,   5.0,  -63.749, -29.884, 999.0, 999.0,  2236.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 374.5,  775.0,   7.0,  -5.7,  39.9,   -5.6,    4.5,   7.2, 128.9,   6.0,  -63.750, -29.884, 999.0, 999.0,  2289.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 384.6,  770.0,   6.8,  -5.4,  41.6,   -5.0,    3.7,   6.2, 126.5,   5.5,  -63.750, -29.884, 999.0, 999.0,  2342.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 395.1,  765.0,   6.7,  -7.3,  36.3,   -4.7,    2.1,   5.2, 113.8,   5.5,  -63.751, -29.883, 999.0, 999.0,  2396.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 406.7,  760.0,   7.1, -11.1,  26.1,   -4.0,    1.5,   4.3, 110.0,   4.5,  -63.751, -29.883, 999.0, 999.0,  2450.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 416.7,  755.0,   6.7, -11.7,  25.6,   -4.4,    1.4,   4.6, 108.1,   5.5,  -63.752, -29.883, 999.0, 999.0,  2504.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 428.5,  750.0,   6.7, -11.6,  25.6,   -3.4,    1.2,   3.6, 110.1,   4.0,  -63.752, -29.883, 999.0, 999.0,  2558.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 439.0,  745.0,   7.5,  -9.5,  28.7,   -1.8,    0.6,   1.9, 109.9,   4.0,  -63.753, -29.883, 999.0, 999.0,  2613.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 452.0,  740.0,   7.8,  -8.3,  30.9,    1.0,   -0.7,   1.2, 305.0,   3.5,  -63.753, -29.883, 999.0, 999.0,  2669.0,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
 462.3,  735.0,   7.5,  -6.3,  37.0,    2.3,   -0.4,   2.4, 279.7,   6.5,  -63.752, -29.883, 999.0, 999.0,  2725.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 473.7,  730.0,   7.0,  -5.8,  39.7,    2.4,   -0.4,   2.4, 279.7,   4.5,  -63.752, -29.883, 999.0, 999.0,  2780.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 484.8,  725.0,   6.6,  -5.1,  43.2,    2.6,    0.0,   2.6, 270.0,   6.0,  -63.752, -29.883, 999.0, 999.0,  2836.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 496.2,  720.0,   6.3,  -2.9,  51.6,    3.5,    0.0,   3.5, 270.0,   6.0,  -63.752, -29.883, 999.0, 999.0,  2894.2,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 509.0,  715.0,   5.9,  -0.5,  63.4,    4.8,   -0.6,   4.8, 277.2,   4.5,  -63.751, -29.883, 999.0, 999.0,  2950.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 521.6,  710.0,   5.4,  -0.4,  66.1,    4.6,   -1.3,   4.8, 285.6,   5.0,  -63.750, -29.883, 999.0, 999.0,  3007.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 532.8,  705.0,   5.2,   1.1,  74.9,    5.9,   -1.9,   6.2, 288.1,   7.5,  -63.750, -29.883, 999.0, 999.0,  3066.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 544.1,  700.0,   5.5,   3.8,  88.6,    7.2,   -2.8,   7.7, 291.0,   5.5,  -63.749, -29.883, 999.0, 999.0,  3124.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 555.7,  695.0,   5.8,   4.9,  94.0,    9.2,   -3.5,   9.8, 290.8,   3.5,  -63.748, -29.884, 999.0, 999.0,  3183.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 568.7,  690.0,   5.8,   4.8,  93.5,    9.9,   -3.9,  10.6, 291.4,   5.0,  -63.747, -29.884, 999.0, 999.0,  3242.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 581.5,  685.0,   5.3,   4.3,  93.2,   10.4,   -5.0,  11.6, 295.9,   5.0,  -63.745, -29.885, 999.0, 999.0,  3302.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 594.7,  680.0,   5.1,   3.8,  90.8,    9.9,   -5.9,  11.5, 301.0,   4.5,  -63.744, -29.885, 999.0, 999.0,  3362.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 607.0,  675.0,   4.9,   3.1,  88.2,   10.8,   -6.0,  12.4, 299.1,   5.5,  -63.743, -29.886, 999.0, 999.0,  3422.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 619.8,  670.0,   4.5,   2.2,  85.3,   10.6,   -5.2,  11.8, 296.2,   5.0,  -63.741, -29.887, 999.0, 999.0,  3482.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 632.3,  665.0,   4.0,   1.8,  85.5,   10.4,   -4.9,  11.5, 295.2,   4.5,  -63.740, -29.887, 999.0, 999.0,  3544.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 644.5,  660.0,   3.6,   1.1,  83.7,    9.8,   -4.0,  10.5, 292.1,   5.0,  -63.739, -29.888, 999.0, 999.0,  3605.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 656.5,  655.0,   3.0,   0.8,  85.5,    9.9,   -4.4,  10.8, 293.8,   5.0,  -63.737, -29.888, 999.0, 999.0,  3667.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 667.6,  650.0,   2.4,   0.6,  88.0,   10.8,   -4.8,  11.8, 294.0,   6.0,  -63.736, -29.889, 999.0, 999.0,  3728.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 677.6,  645.0,   1.8,   0.3,  89.8,   11.1,   -5.0,  12.2, 294.4,   7.0,  -63.735, -29.889, 999.0, 999.0,  3792.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 690.8,  640.0,   1.2,   0.1,  92.4,   11.3,   -4.0,  12.0, 289.5,   5.5,  -63.734, -29.890, 999.0, 999.0,  3855.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 701.6,  635.0,   0.6,  -0.2,  94.3,   10.4,   -3.0,  10.9, 286.2,   6.5,  -63.732, -29.890, 999.0, 999.0,  3917.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 713.3,  630.0,   0.1,  -0.6,  94.5,    9.8,   -2.0,  10.0, 281.4,   4.0,  -63.731, -29.890, 999.0, 999.0,  3981.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 723.5,  625.0,  -0.3,  -1.5,  91.5,    9.3,   -1.8,   9.5, 281.0,   8.0,  -63.730, -29.890, 999.0, 999.0,  4045.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 734.2,  620.0,  -0.8,  -2.1,  90.6,   10.1,   -1.6,  10.2, 279.1,   5.5,  -63.729, -29.891, 999.0, 999.0,  4109.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
