Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  969.6,  32.5,  17.2,  40.1,    0.0,   -9.4,   9.4, 360.0, 999.0,  -63.726, -29.906, 999.0, 999.0,   341.0,  1.0,  1.0,  1.0,  1.0,  1.0,  9.0
   8.4,  965.0,  30.5,  15.6,  40.6,    0.7,   -9.5,   9.5, 355.8,   5.0,  -63.726, -29.907, 999.0, 999.0,   383.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  17.1,  960.0,  29.2,  15.0,  42.1,    0.8,   -9.4,   9.4, 355.1,   6.5,  -63.726, -29.907, 999.0, 999.0,   429.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  29.4,  955.0,  28.6,  15.7,  45.4,    0.2,   -9.1,   9.1, 358.6,   4.5,  -63.726, -29.908, 999.0, 999.0,   475.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  42.3,  950.0,  28.3,  15.9,  47.1,   -0.7,   -9.5,   9.5,   4.3,   2.5,  -63.726, -29.909, 999.0, 999.0,   522.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  55.5,  945.0,  27.8,  16.0,  48.5,   -0.8,  -10.1,  10.1,   4.3,   4.0,  -63.726, -29.911, 999.0, 999.0,   569.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  66.7,  940.0,  27.4,  15.8,  49.4,    0.2,  -10.1,  10.1, 358.9,   5.5,  -63.726, -29.912, 999.0, 999.0,   616.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  76.2,  935.0,  27.1,  16.1,  50.9,    1.1,  -10.0,  10.1, 353.7,   4.7,  -63.726, -29.913, 999.0, 999.0,   663.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  86.7,  930.0,  26.6,  15.9,  52.0,    1.1,   -9.3,   9.3, 353.2,   4.5,  -63.726, -29.913, 999.0, 999.0,   711.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  99.9,  925.0,  26.1,  16.0,  53.9,    0.1,   -8.5,   8.5, 359.3,   4.0,  -63.726, -29.914, 999.0, 999.0,   758.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 109.8,  920.0,  25.6,  15.9,  55.1,    0.0,   -7.9,   7.9,   0.0,   5.5,  -63.726, -29.915, 999.0, 999.0,   806.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 118.3,  915.0,  25.2,  15.8,  56.2,    0.1,   -8.5,   8.5, 359.2,   7.0,  -63.726, -29.916, 999.0, 999.0,   854.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 127.2,  910.0,  24.7,  15.8,  57.5,    0.9,   -9.0,   9.0, 354.5,   5.0,  -63.725, -29.917, 999.0, 999.0,   903.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 136.9,  905.0,  24.4,  15.9,  59.1,    1.6,   -9.1,   9.3, 350.1,   5.5,  -63.725, -29.917, 999.0, 999.0,   951.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 145.8,  900.0,  24.0,  15.8,  60.2,    1.6,   -9.0,   9.1, 350.0,   6.0,  -63.725, -29.918, 999.0, 999.0,   999.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 153.1,  895.0,  23.4,  15.4,  60.7,    1.9,   -8.4,   8.6, 347.6,   7.0,  -63.725, -29.919, 999.0, 999.0,  1048.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 161.2,  890.0,  22.9,  15.4,  62.6,    1.8,   -8.4,   8.6, 347.6,   5.9,  -63.725, -29.919, 999.0, 999.0,  1096.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 169.6,  885.0,  22.3,  15.2,  64.0,    1.5,   -8.3,   8.4, 349.7,   5.7,  -63.725, -29.920, 999.0, 999.0,  1146.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 179.4,  880.0,  21.8,  15.3,  66.4,    0.9,   -8.3,   8.3, 353.6,   4.7,  -63.724, -29.921, 999.0, 999.0,  1196.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 189.2,  875.0,  21.4,  15.5,  69.1,    0.5,   -8.1,   8.2, 356.6,   5.2,  -63.725, -29.922, 999.0, 999.0,  1245.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 200.0,  870.0,  20.9,  15.3,  70.2,    0.0,   -8.1,   8.1,   0.0,   5.0,  -63.725, -29.922, 999.0, 999.0,  1295.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 210.4,  865.0,  20.5,  15.2,  71.8,    0.0,   -8.3,   8.3,   0.0,   5.3,  -63.724, -29.923, 999.0, 999.0,  1344.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 220.4,  860.0,  20.0,  15.2,  73.8,   -0.3,   -8.3,   8.3,   2.2,   4.5,  -63.725, -29.924, 999.0, 999.0,  1395.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 231.4,  855.0,  19.6,  15.2,  75.9,   -0.6,   -8.6,   8.6,   4.2,   5.0,  -63.723, -29.925, 999.0, 999.0,  1446.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 241.7,  850.0,  19.1,  15.1,  77.9,   -0.5,   -8.6,   8.6,   3.2,   4.6,  -63.725, -29.925, 999.0, 999.0,  1496.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 252.9,  845.0,  18.6,  15.1,  80.4,   -0.3,   -9.0,   9.0,   1.6,   4.5,  -63.725, -29.926, 999.0, 999.0,  1547.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 263.7,  840.0,  18.0,  14.9,  82.1,    0.2,   -8.8,   8.8, 358.7,   4.5,  -63.725, -29.927, 999.0, 999.0,  1597.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 273.6,  835.0,  17.6,  14.7,  82.7,    0.0,   -8.4,   8.4,   0.0,   5.3,  -63.725, -29.928, 999.0, 999.0,  1649.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 284.1,  830.0,  17.0,  14.5,  84.9,   -0.7,   -8.4,   8.4,   4.8,   5.3,  -63.725, -29.929, 999.0, 999.0,  1700.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 294.0,  825.0,  16.6,  14.4,  87.0,   -1.2,   -8.3,   8.4,   8.2,   4.0,  -63.725, -29.929, 999.0, 999.0,  1752.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 304.0,  820.0,  16.0,  14.5,  90.6,   -1.6,   -8.0,   8.2,  11.3,   5.0,  -63.725, -29.930, 999.0, 999.0,  1804.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 313.8,  815.0,  15.6,  14.4,  92.7,   -2.0,   -7.9,   8.1,  14.1,   5.5,  -63.725, -29.931, 999.0, 999.0,  1855.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 323.0,  810.0,  15.1,  14.2,  94.1,   -3.0,   -8.0,   8.5,  20.2,   5.5,  -63.725, -29.931, 999.0, 999.0,  1908.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 333.6,  805.0,  14.8,  14.1,  95.6,   -3.8,   -8.2,   9.0,  24.9,   5.0,  -63.726, -29.932, 999.0, 999.0,  1961.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 344.0,  800.0,  14.5,  13.9,  96.0,   -3.8,   -9.0,   9.8,  22.9,   6.5,  -63.726, -29.933, 999.0, 999.0,  2013.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 353.4,  795.0,  14.3,  13.5,  95.2,   -3.3,  -10.0,  10.5,  18.2,   3.7,  -63.727, -29.934, 999.0, 999.0,  2066.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 364.9,  790.0,  14.1,  13.0,  93.6,   -3.4,  -12.0,  12.5,  16.0,   4.0,  -63.727, -29.935, 999.0, 999.0,  2120.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 377.5,  785.0,  13.1,  10.1,  82.2,   -3.6,  -12.5,  13.0,  16.1,   3.5,  -63.727, -29.937, 999.0, 999.0,  2173.8,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 391.7,  780.0,  13.8,   6.8,  62.5,   -3.2,  -12.0,  12.4,  14.9,   5.3,  -63.728, -29.938, 999.0, 999.0,  2227.8,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 401.4,  775.0,  16.7,   7.1,  53.0,   -1.8,  -11.0,  11.1,   9.3,   7.5,  -63.728, -29.939, 999.0, 999.0,  2282.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 411.5,  770.0,  16.8,   6.3,  50.0,   -0.7,  -10.7,  10.7,   3.7,   5.3,  -63.728, -29.940, 999.0, 999.0,  2337.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 422.4,  765.0,  16.3,   5.5,  48.9,   -0.2,  -10.8,  10.8,   1.1,   5.5,  -63.728, -29.941, 999.0, 999.0,  2393.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 432.3,  760.0,  15.7,   4.9,  48.5,    0.0,  -11.0,  11.0,   0.0,   5.4,  -63.728, -29.942, 999.0, 999.0,  2448.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 442.9,  755.0,  15.0,   4.7,  50.2,    0.6,  -10.8,  10.9, 356.8,   5.0,  -63.728, -29.943, 999.0, 999.0,  2505.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 453.3,  750.0,  15.0,   3.9,  47.3,    0.1,  -11.9,  11.9, 359.7,   5.0,  -63.728, -29.944, 999.0, 999.0,  2560.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 464.6,  745.0,  15.8,  -0.3,  33.4,   -0.7,  -12.3,  12.3,   3.2,   4.5,  -63.728, -29.946, 999.0, 999.0,  2617.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 474.0,  740.0,  15.2,  -1.3,  32.2,   -2.0,  -12.4,  12.6,   9.2,   5.5,  -63.728, -29.947, 999.0, 999.0,  2675.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 485.4,  735.0,  14.9,  -2.2,  30.7,   -2.3,  -11.9,  12.1,  10.9,   4.0,  -63.727, -29.948, 999.0, 999.0,  2731.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 498.0,  730.0,  14.9,  -4.4,  26.0,   -2.9,  -11.5,  11.9,  14.2,   4.0,  -63.729, -29.949, 999.0, 999.0,  2790.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 511.0,  725.0,  14.5,  -7.1,  21.9,   -4.2,  -11.7,  12.4,  19.5,   4.0,  -63.729, -29.951, 999.0, 999.0,  2848.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 521.6,  720.0,  14.2,  -6.0,  24.3,   -4.4,  -12.3,  13.1,  19.9,   6.0,  -63.730, -29.952, 999.0, 999.0,  2906.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 533.0,  715.0,  14.3,  -6.3,  23.4,   -4.6,  -12.3,  13.1,  20.5,   3.5,  -63.730, -29.953, 999.0, 999.0,  2964.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 544.4,  710.0,  13.9,  -0.3,  37.9,   -3.3,  -11.6,  12.1,  15.9,   5.5,  -63.731, -29.954, 999.0, 999.0,  3024.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 557.7,  705.0,  13.3,   0.0,  40.0,   -2.5,  -11.5,  11.8,  12.4,   3.5,  -63.731, -29.956, 999.0, 999.0,  3083.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 570.2,  700.0,  12.7,  -0.4,  40.4,   -1.6,  -12.2,  12.3,   7.5,   3.3,  -63.730, -29.957, 999.0, 999.0,  3143.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 582.0,  695.0,  12.2,  -0.8,  40.7,   -1.3,  -12.4,  12.5,   6.0,   5.0,  -63.732, -29.958, 999.0, 999.0,  3203.0,  2.0,  2.0,  2.0,  1.0,  1.0, 99.0
 594.9,  690.0,  11.7,  -1.5,  40.1,   -1.0,  -12.0,  12.0,   4.8,   4.5,  -63.732, -29.960, 999.0, 999.0,  3263.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 606.0,  685.0,  11.2,  -2.1,  39.5,   -0.4,  -11.8,  11.8,   1.9,   4.5,  -63.732, -29.961, 999.0, 999.0,  3324.0,  2.0,  1.0,  1.0,  1.0,  1.0, 99.0
 619.1,  680.0,  10.8,  -2.9,  38.0,    1.3,  -11.4,  11.4, 353.4,   5.5,  -63.732, -29.963, 999.0, 999.0,  3386.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 632.9,  675.0,  10.5,  -3.2,  38.0,    1.7,  -10.9,  11.0, 351.1,   4.0,  -63.732, -29.964, 999.0, 999.0,  3447.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 645.3,  670.0,  10.5,  -8.7,  25.1,    1.1,  -10.9,  11.0, 354.1,   5.0,  -63.731, -29.965, 999.0, 999.0,  3509.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
