Time,Press,Temp,Dewpt,RH,Ucmp,Vcmp,spd,dir,Wcm, Lon,Lat,Ele,Azi,Alt, Qp,Qt,Qr, Qu,Qv,Qd
   0.0,  964.2,  26.0,  18.2,  62.1,    0.0,   -6.0,   6.0, 360.0, 999.0,  -63.726, -29.906, 999.0, 999.0,   341.0,  2.0,  2.0,  2.0,  1.0,  1.0,  9.0
   7.5,  960.0,  26.9,  17.7,  57.2,   -1.0,   -6.4,   6.5,   9.1,   5.5,  -63.726, -29.907, 999.0, 999.0,   379.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  16.9,  955.0,  26.6,  17.2,  56.5,   -1.8,   -7.3,   7.6,  13.7,   5.0,  -63.726, -29.907, 999.0, 999.0,   425.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  25.2,  950.0,  26.2,  17.0,  57.1,   -1.9,   -8.2,   8.4,  12.9,   5.5,  -63.726, -29.908, 999.0, 999.0,   471.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  34.4,  945.0,  26.0,  17.1,  58.1,   -1.9,   -9.7,   9.9,  11.2,   5.0,  -63.727, -29.908, 999.0, 999.0,   518.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  42.7,  940.0,  25.5,  16.9,  59.0,   -2.1,  -11.2,  11.4,  10.4,   5.5,  -63.727, -29.909, 999.0, 999.0,   565.7,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  50.8,  935.0,  25.2,  16.9,  60.1,   -2.6,  -12.3,  12.6,  12.1,   6.0,  -63.727, -29.910, 999.0, 999.0,   612.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  58.9,  930.0,  24.8,  16.9,  61.5,   -2.6,  -13.9,  14.1,  10.7,   5.3,  -63.727, -29.911, 999.0, 999.0,   659.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  67.6,  925.0,  24.8,  17.2,  62.5,   -2.4,  -15.5,  15.7,   8.7,   5.5,  -63.727, -29.912, 999.0, 999.0,   706.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  76.4,  920.0,  24.7,  17.2,  62.9,   -2.0,  -17.3,  17.4,   6.7,   6.5,  -63.728, -29.914, 999.0, 999.0,   754.8,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  85.3,  915.0,  24.6,  17.1,  63.0,   -1.7,  -18.8,  18.9,   5.0,   5.0,  -63.728, -29.915, 999.0, 999.0,   802.4,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
  94.0,  910.0,  24.6,  17.0,  62.7,   -1.7,  -19.5,  19.6,   5.0,   5.5,  -63.728, -29.917, 999.0, 999.0,   851.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 102.8,  905.0,  24.2,  16.8,  63.5,   -1.4,  -20.0,  20.0,   4.0,   6.0,  -63.728, -29.918, 999.0, 999.0,   898.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 111.8,  900.0,  23.9,  16.8,  64.4,   -1.0,  -20.0,  20.0,   2.9,   4.5,  -63.728, -29.920, 999.0, 999.0,   947.1,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 121.4,  895.0,  23.5,  16.9,  66.3,   -0.1,  -19.8,  19.8,   0.3,   5.0,  -63.728, -29.922, 999.0, 999.0,   996.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 129.5,  890.0,  23.1,  16.9,  67.9,    0.7,  -19.5,  19.5, 357.9,   6.5,  -63.728, -29.923, 999.0, 999.0,  1045.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 138.5,  885.0,  22.8,  16.9,  69.4,    1.4,  -18.7,  18.8, 355.8,   6.0,  -63.728, -29.925, 999.0, 999.0,  1094.3,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 148.4,  880.0,  22.4,  17.0,  71.7,    1.6,  -18.3,  18.4, 355.0,   5.5,  -63.728, -29.926, 999.0, 999.0,  1144.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 157.5,  875.0,  22.0,  17.1,  73.8,    1.9,  -18.1,  18.2, 354.0,   5.5,  -63.728, -29.928, 999.0, 999.0,  1193.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 167.8,  870.0,  21.6,  17.1,  75.7,    1.6,  -17.7,  17.8, 354.8,   5.5,  -63.727, -29.929, 999.0, 999.0,  1243.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 176.8,  865.0,  21.3,  17.0,  76.7,    1.8,  -17.5,  17.6, 354.0,   7.0,  -63.727, -29.931, 999.0, 999.0,  1293.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 185.8,  860.0,  20.9,  16.6,  76.5,    1.9,  -17.7,  17.8, 353.9,   5.5,  -63.727, -29.932, 999.0, 999.0,  1343.9,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 195.0,  855.0,  20.6,  16.1,  75.8,    2.2,  -18.2,  18.3, 353.1,   4.0,  -63.727, -29.934, 999.0, 999.0,  1394.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 205.0,  850.0,  20.2,  15.4,  73.9,    2.6,  -18.7,  18.8, 352.1,   4.5,  -63.727, -29.935, 999.0, 999.0,  1445.5,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 214.5,  845.0,  19.8,  15.5,  76.5,    2.6,  -17.8,  18.0, 351.8,   4.0,  -63.727, -29.937, 999.0, 999.0,  1496.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 225.4,  840.0,  19.3,  15.4,  77.8,    3.3,  -17.2,  17.5, 349.1,   5.0,  -63.726, -29.939, 999.0, 999.0,  1547.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 233.8,  835.0,  19.0,  15.2,  78.3,    3.6,  -16.7,  17.1, 347.8,   5.5,  -63.726, -29.940, 999.0, 999.0,  1599.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 243.6,  830.0,  18.9,  14.8,  77.1,    4.2,  -16.7,  17.2, 345.9,   4.5,  -63.725, -29.942, 999.0, 999.0,  1651.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 253.1,  825.0,  18.7,  13.6,  71.9,    5.1,  -16.5,  17.3, 342.8,   5.0,  -63.725, -29.943, 999.0, 999.0,  1702.6,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
 262.6,  820.0,  18.5,  13.2,  71.4,    4.7,  -16.5,  17.2, 344.1,   6.5,  -63.725, -29.944, 999.0, 999.0,  1755.0,  1.0,  1.0,  1.0,  1.0,  1.0, 99.0
